Ligand_id	Ligand_symbol	Ligand_location	Receptor_id	Receptor_symbol	Receptor.location	Type	KEGG.pathway	Pmubmed.ID	Other.DB	LRID
54361	WNT4	Secreted	CH0049	FZD9;LRP6	Membrane	Secreted protein to receptor interaction	hsa05200:Pathways in cancer;hsa04150:mTOR signaling pathway	23209147		LR03807
81029	WNT5B	Secreted	CH0048	FZD9;LRP5	Membrane	Secreted protein to receptor interaction	hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa05224:Breast cancer	11029007		LR03808
81029	WNT5B	Secreted	CH0049	FZD9;LRP6	Membrane	Secreted protein to receptor interaction	hsa05200:Pathways in cancer;hsa04150:mTOR signaling pathway	11029007		LR03809
7475	WNT6	Secreted	CH0039	FZD1;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03810
7475	WNT6	Secreted	CH0040	FZD10;LRP6	Membrane	Secreted protein to receptor interaction	hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa05224:Breast cancer	23209147		LR03811
7475	WNT6	Secreted	CH0041	FZD2;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03812
7475	WNT6	Secreted	CH0042	FZD3;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03813
7475	WNT6	Secreted	CH0043	FZD4;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03814
7475	WNT6	Secreted	CH0044	FZD5;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03815
7475	WNT6	Secreted	CH0045	FZD6;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03816
7475	WNT6	Secreted	CH0046	FZD7;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03817
7475	WNT6	Secreted	CH0047	FZD8;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03818
7475	WNT6	Secreted	CH0049	FZD9;LRP6	Membrane	Secreted protein to receptor interaction	hsa05200:Pathways in cancer;hsa04150:mTOR signaling pathway	23209147		LR03819
7476	WNT7A	Secreted	CH0039	FZD1;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03820
7476	WNT7A	Secreted	CH0040	FZD10;LRP6	Membrane	Secreted protein to receptor interaction	hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa05224:Breast cancer	20227380;23209147		LR03821
7476	WNT7A	Secreted	CH0041	FZD2;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03822
7476	WNT7A	Secreted	CH0042	FZD3;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03823
7476	WNT7A	Secreted	CH0043	FZD4;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03824
7476	WNT7A	Secreted	CH0044	FZD5;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147;12857724	HPMR	LR03825
7476	WNT7A	Secreted	CH0045	FZD6;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03826
7476	WNT7A	Secreted	CH0046	FZD7;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03827
7476	WNT7A	Secreted	CH0047	FZD8;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03828
7476	WNT7A	Secreted	CH0049	FZD9;LRP6	Membrane	Secreted protein to receptor interaction	hsa05200:Pathways in cancer;hsa04150:mTOR signaling pathway	23209147;15705594		LR03829
7477	WNT7B	Secreted	CH0039	FZD1;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	15923619;23209147	HPMR	LR03830
7477	WNT7B	Secreted	CH0040	FZD10;LRP6	Membrane	Secreted protein to receptor interaction	hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa05224:Breast cancer	15923619;23209147	HPMR	LR03831
7477	WNT7B	Secreted	CH0041	FZD2;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03832
7477	WNT7B	Secreted	CH0042	FZD3;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03833
7477	WNT7B	Secreted	CH0043	FZD4;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03834
7477	WNT7B	Secreted	CH0044	FZD5;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03835
7477	WNT7B	Secreted	CH0045	FZD6;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03836
7477	WNT7B	Secreted	CH0046	FZD7;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03837
7477	WNT7B	Secreted	CH0047	FZD8;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03838
7477	WNT7B	Secreted	CH0048	FZD9;LRP5	Membrane	Secreted protein to receptor interaction	hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa05224:Breast cancer	15923619	HPMR	LR03839
7477	WNT7B	Secreted	CH0049	FZD9;LRP6	Membrane	Secreted protein to receptor interaction	hsa05200:Pathways in cancer;hsa04150:mTOR signaling pathway	23209147		LR03840
7478	WNT8A	Secreted	CH0039	FZD1;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03841
7478	WNT8A	Secreted	CH0040	FZD10;LRP6	Membrane	Secreted protein to receptor interaction	hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa05224:Breast cancer	23209147		LR03842
7478	WNT8A	Secreted	CH0041	FZD2;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03843
7478	WNT8A	Secreted	CH0042	FZD3;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03844
7478	WNT8A	Secreted	CH0043	FZD4;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03845
7478	WNT8A	Secreted	CH0044	FZD5;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03846
7478	WNT8A	Secreted	CH0045	FZD6;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03847
7478	WNT8A	Secreted	CH0046	FZD7;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03848
7478	WNT8A	Secreted	CH0047	FZD8;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03849
7478	WNT8A	Secreted	CH0049	FZD9;LRP6	Membrane	Secreted protein to receptor interaction	hsa05200:Pathways in cancer;hsa04150:mTOR signaling pathway	23209147		LR03850
7479	WNT8B	Secreted	CH0039	FZD1;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03851
7479	WNT8B	Secreted	CH0040	FZD10;LRP6	Membrane	Secreted protein to receptor interaction	hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa05224:Breast cancer	23209147		LR03852
7479	WNT8B	Secreted	CH0041	FZD2;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03853
7479	WNT8B	Secreted	CH0042	FZD3;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03854
7479	WNT8B	Secreted	CH0043	FZD4;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03855
7479	WNT8B	Secreted	CH0044	FZD5;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03856
7479	WNT8B	Secreted	CH0045	FZD6;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03857
7479	WNT8B	Secreted	CH0046	FZD7;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03858
7479	WNT8B	Secreted	CH0047	FZD8;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03859
7479	WNT8B	Secreted	CH0049	FZD9;LRP6	Membrane	Secreted protein to receptor interaction	hsa05200:Pathways in cancer;hsa04150:mTOR signaling pathway	23209147		LR03860
7483	WNT9A	Secreted	CH0039	FZD1;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03861
7483	WNT9A	Secreted	CH0040	FZD10;LRP6	Membrane	Secreted protein to receptor interaction	hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa05224:Breast cancer	23209147		LR03862
7483	WNT9A	Secreted	CH0041	FZD2;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03863
7483	WNT9A	Secreted	CH0042	FZD3;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03864
7483	WNT9A	Secreted	CH0043	FZD4;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03865
7483	WNT9A	Secreted	CH0044	FZD5;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03866
7483	WNT9A	Secreted	CH0045	FZD6;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03867
7483	WNT9A	Secreted	CH0046	FZD7;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03868
7483	WNT9A	Secreted	CH0047	FZD8;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03869
7483	WNT9A	Secreted	CH0049	FZD9;LRP6	Membrane	Secreted protein to receptor interaction	hsa05200:Pathways in cancer;hsa04150:mTOR signaling pathway	23209147		LR03870
7484	WNT9B	Secreted	CH0039	FZD1;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03871
7484	WNT9B	Secreted	CH0040	FZD10;LRP6	Membrane	Secreted protein to receptor interaction	hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa05224:Breast cancer	23209147		LR03872
7484	WNT9B	Secreted	CH0041	FZD2;LRP6	Membrane	Secreted protein to receptor interaction	hsa04550:Signaling pathways regulating pluripotency of stem cells;hsa04310:Wnt signaling pathway;hsa04150:mTOR signaling pathway;hsa04934:Cushing syndrome;hsa05200:Pathways in cancer;hsa05224:Breast cancer;hsa05225:Hepatocellular carcinoma;hsa05226:Gastric cancer;hsa04390:Hippo signaling pathway;hsa04916:Melanogenesis;hsa05205:Proteoglycans in cancer	23209147		LR03873
