Ligand_symbol,Receptor_symbol,interaction_name,pathway_name,interaction_name_2
COL9A2,SDC1,COL9A2_SDC1,COLLAGEN,COL9A2 - SDC1
COL9A3,SDC1,COL9A3_SDC1,COLLAGEN,COL9A3 - SDC1
FN1,SDC1,FN1_SDC1,FN1,FN1 - SDC1
TNC,SDC1,TNC_SDC1,TENASCIN,TNC - SDC1
TNR,SDC1,TNR_SDC1,TENASCIN,TNR - SDC1
TNN,SDC1,TNN_SDC1,TENASCIN,TNN - SDC1
TNXB,SDC1,TNXB_SDC1,TENASCIN,TNXB - SDC1
THBS1,SDC1,THBS1_SDC1,THBS,THBS1 - SDC1
THBS2,SDC1,THBS2_SDC1,THBS,THBS2 - SDC1
THBS3,SDC1,THBS3_SDC1,THBS,THBS3 - SDC1
THBS4,SDC1,THBS4_SDC1,THBS,THBS4 - SDC1
COMP,SDC1,COMP_SDC1,THBS,COMP - SDC1
COL1A1,SDC4,COL1A1_SDC4,COLLAGEN,COL1A1 - SDC4
COL1A2,SDC4,COL1A2_SDC4,COLLAGEN,COL1A2 - SDC4
COL2A1,SDC4,COL2A1_SDC4,COLLAGEN,COL2A1 - SDC4
COL4A1,SDC4,COL4A1_SDC4,COLLAGEN,COL4A1 - SDC4
COL4A2,SDC4,COL4A2_SDC4,COLLAGEN,COL4A2 - SDC4
COL4A3,SDC4,COL4A3_SDC4,COLLAGEN,COL4A3 - SDC4
COL4A4,SDC4,COL4A4_SDC4,COLLAGEN,COL4A4 - SDC4
COL4A5,SDC4,COL4A5_SDC4,COLLAGEN,COL4A5 - SDC4
COL4A6,SDC4,COL4A6_SDC4,COLLAGEN,COL4A6 - SDC4
COL6A1,SDC4,COL6A1_SDC4,COLLAGEN,COL6A1 - SDC4
COL6A2,SDC4,COL6A2_SDC4,COLLAGEN,COL6A2 - SDC4
COL6A3,SDC4,COL6A3_SDC4,COLLAGEN,COL6A3 - SDC4
COL6A5,SDC4,COL6A5_SDC4,COLLAGEN,COL6A5 - SDC4
COL6A6,SDC4,COL6A6_SDC4,COLLAGEN,COL6A6 - SDC4
COL9A1,SDC4,COL9A1_SDC4,COLLAGEN,COL9A1 - SDC4
COL9A2,SDC4,COL9A2_SDC4,COLLAGEN,COL9A2 - SDC4
COL9A3,SDC4,COL9A3_SDC4,COLLAGEN,COL9A3 - SDC4
FN1,SDC4,FN1_SDC4,FN1,FN1 - SDC4
TNC,SDC4,TNC_SDC4,TENASCIN,TNC - SDC4
TNR,SDC4,TNR_SDC4,TENASCIN,TNR - SDC4
TNN,SDC4,TNN_SDC4,TENASCIN,TNN - SDC4
TNXB,SDC4,TNXB_SDC4,TENASCIN,TNXB - SDC4
THBS1,SDC4,THBS1_SDC4,THBS,THBS1 - SDC4
THBS2,SDC4,THBS2_SDC4,THBS,THBS2 - SDC4
THBS3,SDC4,THBS3_SDC4,THBS,THBS3 - SDC4
THBS4,SDC4,THBS4_SDC4,THBS,THBS4 - SDC4
COMP,SDC4,COMP_SDC4,THBS,COMP - SDC4
LAMA1,SV2A,LAMA1_SV2A,LAMININ,LAMA1 - SV2A
LAMA2,SV2A,LAMA2_SV2A,LAMININ,LAMA2 - SV2A
LAMA3,SV2A,LAMA3_SV2A,LAMININ,LAMA3 - SV2A
LAMA4,SV2A,LAMA4_SV2A,LAMININ,LAMA4 - SV2A
LAMA5,SV2A,LAMA5_SV2A,LAMININ,LAMA5 - SV2A
LAMB1,SV2A,LAMB1_SV2A,LAMININ,LAMB1 - SV2A
LAMB2,SV2A,LAMB2_SV2A,LAMININ,LAMB2 - SV2A
LAMB3,SV2A,LAMB3_SV2A,LAMININ,LAMB3 - SV2A
LAMC1,SV2A,LAMC1_SV2A,LAMININ,LAMC1 - SV2A
LAMC2,SV2A,LAMC2_SV2A,LAMININ,LAMC2 - SV2A
LAMC3,SV2A,LAMC3_SV2A,LAMININ,LAMC3 - SV2A
LAMA1,SV2B,LAMA1_SV2B,LAMININ,LAMA1 - SV2B
LAMA2,SV2B,LAMA2_SV2B,LAMININ,LAMA2 - SV2B
LAMA3,SV2B,LAMA3_SV2B,LAMININ,LAMA3 - SV2B
LAMA4,SV2B,LAMA4_SV2B,LAMININ,LAMA4 - SV2B
LAMA5,SV2B,LAMA5_SV2B,LAMININ,LAMA5 - SV2B
LAMB1,SV2B,LAMB1_SV2B,LAMININ,LAMB1 - SV2B
LAMB2,SV2B,LAMB2_SV2B,LAMININ,LAMB2 - SV2B
LAMB3,SV2B,LAMB3_SV2B,LAMININ,LAMB3 - SV2B
LAMC1,SV2B,LAMC1_SV2B,LAMININ,LAMC1 - SV2B
LAMC2,SV2B,LAMC2_SV2B,LAMININ,LAMC2 - SV2B
LAMC3,SV2B,LAMC3_SV2B,LAMININ,LAMC3 - SV2B
LAMA1,SV2C,LAMA1_SV2C,LAMININ,LAMA1 - SV2C
LAMA2,SV2C,LAMA2_SV2C,LAMININ,LAMA2 - SV2C
LAMA3,SV2C,LAMA3_SV2C,LAMININ,LAMA3 - SV2C
LAMA4,SV2C,LAMA4_SV2C,LAMININ,LAMA4 - SV2C
LAMA5,SV2C,LAMA5_SV2C,LAMININ,LAMA5 - SV2C
LAMB1,SV2C,LAMB1_SV2C,LAMININ,LAMB1 - SV2C
LAMB2,SV2C,LAMB2_SV2C,LAMININ,LAMB2 - SV2C
LAMB3,SV2C,LAMB3_SV2C,LAMININ,LAMB3 - SV2C
LAMC1,SV2C,LAMC1_SV2C,LAMININ,LAMC1 - SV2C
LAMC2,SV2C,LAMC2_SV2C,LAMININ,LAMC2 - SV2C
LAMC3,SV2C,LAMC3_SV2C,LAMININ,LAMC3 - SV2C
THBS1,CD36,THBS1_CD36,THBS,THBS1 - CD36
THBS2,CD36,THBS2_CD36,THBS,THBS2 - CD36
THBS3,CD36,THBS3_CD36,THBS,THBS3 - CD36
THBS4,CD36,THBS4_CD36,THBS,THBS4 - CD36
COMP,CD36,COMP_CD36,THBS,COMP - CD36
VWF,GP complex,VWF_GP1BA_GP1BB_GP5_GP9,VWF,VWF - GP
COL1A1,GP6,COL1A1_GP6,COLLAGEN,COL1A1 - GP6
COL1A2,GP6,COL1A2_GP6,COLLAGEN,COL1A2 - GP6
COL2A1,GP6,COL2A1_GP6,COLLAGEN,COL2A1 - GP6
COL4A1,GP6,COL4A1_GP6,COLLAGEN,COL4A1 - GP6
COL4A2,GP6,COL4A2_GP6,COLLAGEN,COL4A2 - GP6
COL4A3,GP6,COL4A3_GP6,COLLAGEN,COL4A3 - GP6
COL4A4,GP6,COL4A4_GP6,COLLAGEN,COL4A4 - GP6
COL4A5,GP6,COL4A5_GP6,COLLAGEN,COL4A5 - GP6
COL4A6,GP6,COL4A6_GP6,COLLAGEN,COL4A6 - GP6
COL6A1,GP6,COL6A1_GP6,COLLAGEN,COL6A1 - GP6
COL6A2,GP6,COL6A2_GP6,COLLAGEN,COL6A2 - GP6
COL6A3,GP6,COL6A3_GP6,COLLAGEN,COL6A3 - GP6
COL6A5,GP6,COL6A5_GP6,COLLAGEN,COL6A5 - GP6
COL6A6,GP6,COL6A6_GP6,COLLAGEN,COL6A6 - GP6
COL9A1,GP6,COL9A1_GP6,COLLAGEN,COL9A1 - GP6
COL9A2,GP6,COL9A2_GP6,COLLAGEN,COL9A2 - GP6
COL9A3,GP6,COL9A3_GP6,COLLAGEN,COL9A3 - GP6
THBS1,CD47,THBS1_CD47,THBS,THBS1 - CD47
THBS2,CD47,THBS2_CD47,THBS,THBS2 - CD47
THBS3,CD47,THBS3_CD47,THBS,THBS3 - CD47
THBS4,CD47,THBS4_CD47,THBS,THBS4 - CD47
COMP,CD47,COMP_CD47,THBS,COMP - CD47
AGRN,DAG1,AGRN_DAG1,AGRN,AGRN - DAG1
HSPG2,DAG1,HSPG2_DAG1,HSPG,HSPG2 - DAG1
LAMA1,DAG1,LAMA1_DAG1,LAMININ,LAMA1 - DAG1
LAMA2,DAG1,LAMA2_DAG1,LAMININ,LAMA2 - DAG1
LAMA3,DAG1,LAMA3_DAG1,LAMININ,LAMA3 - DAG1
LAMA4,DAG1,LAMA4_DAG1,LAMININ,LAMA4 - DAG1
LAMA5,DAG1,LAMA5_DAG1,LAMININ,LAMA5 - DAG1
LAMB1,DAG1,LAMB1_DAG1,LAMININ,LAMB1 - DAG1
LAMB2,DAG1,LAMB2_DAG1,LAMININ,LAMB2 - DAG1
LAMB3,DAG1,LAMB3_DAG1,LAMININ,LAMB3 - DAG1
LAMC1,DAG1,LAMC1_DAG1,LAMININ,LAMC1 - DAG1
LAMC2,DAG1,LAMC2_DAG1,LAMININ,LAMC2 - DAG1
LAMC3,DAG1,LAMC3_DAG1,LAMININ,LAMC3 - DAG1
ADGRE5,CD55,ADGRE5_CD55,ADGRE5,ADGRE5 - CD55
ALCAM,CD6,ALCAM_CD6,ALCAM,ALCAM - CD6
ANXA1,FPR2_LXA4,ANXA1_FPR2_LXA4,ANXA1,ANXA1 - (FPR2+LXA4)
APP,CD74,APP_CD74,APP,APP - CD74
CADM1,CADM1,CADM1_CADM1,CADM,CADM1 - CADM1
CADM3,CADM3,CADM3_CADM3,CADM,CADM3 - CADM3
CD22,PTPRC,CD22_PTPRC,CD22,CD22 - PTPRC
CD226,NECTIN2,CD226_NECTIN2,CD226,CD226 - NECTIN2
CD226,PVR,CD226_PVR,CD226,CD226 - PVR
FCER2,ITGAM_ITGB2,FCER2A_ITGAM_ITGB2,CD23,FCER2A - (ITGAM+ITGB2)
FCER2,ITGAX_ITGB2,FCER2A_ITGAX_ITGB2,CD23,FCER2A - (ITGAX+ITGB2)
FCER2,ITGAV_ITGB3,FCER2A_ITGAV_ITGB3,CD23,FCER2A - (ITGAV+ITGB3)
FCER2,CR2,FCER2A_CR2,CD23,FCER2A - CR2
CD34,SELP,CD34_SELP,CD34,CD34 - SELP
ENTPD1,ADORA1,ENTPD1_ADORA1,CD39,ENTPD1 - ADORA1
ENTPD1,ADORA2A,ENTPD1_ADORA2A,CD39,ENTPD1 - ADORA2A
ENTPD1,ADORA2B,ENTPD1_ADORA2B,CD39,ENTPD1 - ADORA2B
ENTPD1,TMIGD3,ENTPD1_TMIGD3,CD39,ENTPD1 - TMIGD3
CD40LG,CD40,CD40LG_CD40,CD40,CD40LG - CD40
PTPRC,CD22,PTPRC_CD22,CD45,PTPRC - CD22
PTPRC,MRC1,PTPRC_MRC1,CD45,PTPRC - MRC1
CD46,JAG1,CD46_JAG1,CD46,CD46 - JAG1
CD48,CD244,CD48_CD244A,CD48,CD48 - CD244A
CD6,ALCAM,CD6_ALCAM,CD6,CD6 - ALCAM
CD80,CD274,CD80_CD274,CD80,CD80 - CD274
CD80,CD28,CD80_CD28,CD80,CD80 - CD28
CD80,CTLA4,CD80_CTLA4,CD80,CD80 - CTLA4
CD86,CD28,CD86_CD28,CD86,CD86 - CD28
CD86,CTLA4,CD86_CTLA4,CD86,CD86 - CTLA4
CD96,NECTIN1,CD96_NECTIN1,CD96,CD96 - NECTIN1
CD96,PVR,CD96_PVR,CD96,CD96 - PVR
CD99,PILRA,CD99_PILRA,CD99,CD99 - PILRA
CD99,CD99,CD99_CD99,CD99,CD99 - CD99
CD99,CD99L2,CD99_CD99L2,CD99,CD99 - CD99L2
CDH15,CDH15,CDH15_CDH15,CDH,CDH15 - CDH15
CDH4,CDH4,CDH4_CDH4,CDH,CDH4 - CDH4
CDH2,CDH2,CDH2_CDH2,CDH,CDH2 - CDH2
CDH1,CDH1,CDH1_CDH1,CDH,CDH1 - CDH1
CDH1,ITGA2_ITGB1,CDH1_ITGA1_ITGB1,CDH1,CDH1 - (ITGA1+ITGB1)
CDH1,ITGAE_ITGB7,CDH1_ITGAE_ITGB7,CDH1,CDH1 - (ITGAE+ITGB7)
CDH1,KLRG1,CDH1_KLRG1,CDH1,CDH1 - KLRG1
CDH5,CDH5,CDH5_CDH5,CDH5,CDH5 - CDH5
CD1D,CEACAM5,CD1D_CEACAM5,CEACAM,CD1D - CEACAM5
CD209,CEACAM1,CD209_CEACAM1,CEACAM,CD209 - CEACAM1
CD8A,CEACAM5,CD8A_CEACAM5,CEACAM,CD8A - CEACAM5
CEACAM1,CEACAM5,CEACAM1_CEACAM5,CEACAM,CEACAM1 - CEACAM5
SELE,CEACAM1,SELE_CEACAM1,CEACAM,SELE - CEACAM1
CLDN11,CLDN11,CLDN11_CLDN11,CLDN,CLDN11 - CLDN11
CLEC2D,KLRB1,CLEC2D_KLRB1,CLEC,CLEC2D - KLRB1
CLEC2A,KLRB1,CLEC2A_KLRB1,CLEC,CLEC2A - KLRB1
CLEC2B,KLRB1,CLEC2B_KLRB1,CLEC,CLEC2B - KLRB1
CD69,KLRB1,CLEC2C_KLRB1,CLEC,CLEC2C - KLRB1
CLEC2L,KLRB1,CLEC2L_KLRB1,CLEC,CLEC2L - KLRB1
CLEC1B,KLRB1,CLEC1B_KLRB1,CLEC,CLEC1B - KLRB1
NFASC,CNTN1_CNTNAP1,NFASC_CNTN1_CNTNAP1,CNTN,NFASC - (CNTN1+CNTNAP1)
CNTN2,CNTN2_CNTNAP2,CNTN2_CNTN2_CNTNAP2,CNTN,CNTN2 - (CNTN2+CNTNAP2)
CNTN2,L1CAM,CNTN2_L1CAM,CNTN,CNTN2 - L1CAM
CNTN2,CNTN2,CNTN2_CNTN2,CNTN,CNTN2 - CNTN2
CNTN1,NRCAM,CNTN1_NRCAM,CNTN,CNTN1 - NRCAM
CSPG4,ITGA3_ITGB1,CSPG4_ITGA2_ITGB1,CSPG4,CSPG4 - (ITGA2+ITGB1)
DSC1,DSG1,DSC1_DSG1,DESMOSOME,DSC1 - DSG1
DSC1,DSG2,DSC1_DSG2,DESMOSOME,DSC1 - DSG2
DSC2,DSG1,DSC2_DSG1,DESMOSOME,DSC2 - DSG1
DSC2,DSG2,DSC2_DSG2,DESMOSOME,DSC2 - DSG2
DSG1,DSC3,DSG1_DSC3,DESMOSOME,DSG1 - DSC3
DSG2,DSC3,DSG2_DSC3,DESMOSOME,DSG2 - DSC3
EPGN,EGFR,EPGN_EGFR,EPGN,EPGN - EGFR
EFNA1,EPHA1,EFNA1_EPHA1,EPHA,EFNA1 - EPHA1
EFNA1,EPHA2,EFNA1_EPHA2,EPHA,EFNA1 - EPHA2
EFNA1,EPHA3,EFNA1_EPHA3,EPHA,EFNA1 - EPHA3
EFNA1,EPHA4,EFNA1_EPHA4,EPHA,EFNA1 - EPHA4
EFNA1,EPHA5,EFNA1_EPHA5,EPHA,EFNA1 - EPHA5
EFNA1,EPHA7,EFNA1_EPHA7,EPHA,EFNA1 - EPHA7
EFNA1,EPHA8,EFNA1_EPHA8,EPHA,EFNA1 - EPHA8
EFNA2,EPHA1,EFNA2_EPHA1,EPHA,EFNA2 - EPHA1
EFNA2,EPHA2,EFNA2_EPHA2,EPHA,EFNA2 - EPHA2
EFNA2,EPHA3,EFNA2_EPHA3,EPHA,EFNA2 - EPHA3
EFNA2,EPHA4,EFNA2_EPHA4,EPHA,EFNA2 - EPHA4
EFNA2,EPHA5,EFNA2_EPHA5,EPHA,EFNA2 - EPHA5
EFNA2,EPHA7,EFNA2_EPHA7,EPHA,EFNA2 - EPHA7
EFNA2,EPHA8,EFNA2_EPHA8,EPHA,EFNA2 - EPHA8
EFNA3,EPHA1,EFNA3_EPHA1,EPHA,EFNA3 - EPHA1
EFNA3,EPHA2,EFNA3_EPHA2,EPHA,EFNA3 - EPHA2
EFNA3,EPHA3,EFNA3_EPHA3,EPHA,EFNA3 - EPHA3
EFNA3,EPHA4,EFNA3_EPHA4,EPHA,EFNA3 - EPHA4
EFNA3,EPHA5,EFNA3_EPHA5,EPHA,EFNA3 - EPHA5
EFNA3,EPHA7,EFNA3_EPHA7,EPHA,EFNA3 - EPHA7
EFNA3,EPHA8,EFNA3_EPHA8,EPHA,EFNA3 - EPHA8
EFNA4,EPHA1,EFNA4_EPHA1,EPHA,EFNA4 - EPHA1
EFNA4,EPHA2,EFNA4_EPHA2,EPHA,EFNA4 - EPHA2
EFNA4,EPHA3,EFNA4_EPHA3,EPHA,EFNA4 - EPHA3
EFNA4,EPHA4,EFNA4_EPHA4,EPHA,EFNA4 - EPHA4
EFNA4,EPHA5,EFNA4_EPHA5,EPHA,EFNA4 - EPHA5
EFNA4,EPHA7,EFNA4_EPHA7,EPHA,EFNA4 - EPHA7
EFNA4,EPHA8,EFNA4_EPHA8,EPHA,EFNA4 - EPHA8
EFNA5,EPHA1,EFNA5_EPHA1,EPHA,EFNA5 - EPHA1
EFNA5,EPHA2,EFNA5_EPHA2,EPHA,EFNA5 - EPHA2
EFNA5,EPHA3,EFNA5_EPHA3,EPHA,EFNA5 - EPHA3
EFNA5,EPHA4,EFNA5_EPHA4,EPHA,EFNA5 - EPHA4
EFNA5,EPHA5,EFNA5_EPHA5,EPHA,EFNA5 - EPHA5
EFNA5,EPHA7,EFNA5_EPHA7,EPHA,EFNA5 - EPHA7
EFNA5,EPHA8,EFNA5_EPHA8,EPHA,EFNA5 - EPHA8
EFNA5,EPHB2,EFNA5_EPHB2,EPHA,EFNA5 - EPHB2
EFNB1,EPHA4,EFNB1_EPHA4,EPHB,EFNB1 - EPHA4
EFNB1,EPHB1,EFNB1_EPHB1,EPHB,EFNB1 - EPHB1
EFNB1,EPHB2,EFNB1_EPHB2,EPHB,EFNB1 - EPHB2
EFNB1,EPHB3,EFNB1_EPHB3,EPHB,EFNB1 - EPHB3
EFNB1,EPHB4,EFNB1_EPHB4,EPHB,EFNB1 - EPHB4
EFNB2,EPHA4,EFNB2_EPHA4,EPHB,EFNB2 - EPHA4
EFNB2,EPHB1,EFNB2_EPHB1,EPHB,EFNB2 - EPHB1
EFNB2,EPHB2,EFNB2_EPHB2,EPHB,EFNB2 - EPHB2
EFNB2,EPHB3,EFNB2_EPHB3,EPHB,EFNB2 - EPHB3
EFNB2,EPHB4,EFNB2_EPHB4,EPHB,EFNB2 - EPHB4
EFNB3,EPHA4,EFNB3_EPHA4,EPHB,EFNB3 - EPHA4
EFNB3,EPHB1,EFNB3_EPHB1,EPHB,EFNB3 - EPHB1
EFNB3,EPHB2,EFNB3_EPHB2,EPHB,EFNB3 - EPHB2
EFNB3,EPHB3,EFNB3_EPHB3,EPHB,EFNB3 - EPHB3
EFNB3,EPHB4,EFNB3_EPHB4,EPHB,EFNB3 - EPHB4
EFNB3,EPHB6,EFNB3_EPHB6,EPHB,EFNB3 - EPHB6
ESAM,ESAM,ESAM_ESAM,ESAM,ESAM - ESAM
GP1BA,ITGAM_ITGB2,GP1BA_ITGAM_ITGB2,GP1BA,GP1BA - (ITGAM+ITGB2)
ICAM1,ITGAX_ITGB2,ICAM1_ITGAX_ITGB2,ICAM,ICAM1 - (ITGAX+ITGB2)
ICAM1,ITGAL_ITGB2,ICAM1_ITGAL_ITGB2,ICAM,ICAM1 - (ITGAL+ITGB2)
ICAM2,ITGAL_ITGB2,ICAM2_ITGAL_ITGB2,ICAM,ICAM2 - (ITGAL+ITGB2)
ICAM1,ITGAM_ITGB2,ICAM1_ITGAM_ITGB2,ICAM,ICAM1 - (ITGAM+ITGB2)
ICAM2,ITGAM_ITGB2,ICAM2_ITGAM_ITGB2,ICAM,ICAM2 - (ITGAM+ITGB2)
ICAM1,ITGAL,ICAM1_ITGAL,ICAM,ICAM1 - ITGAL
ICAM1,SPN,ICAM1_SPN,ICAM,ICAM1 - SPN
ICAM5,CD209,ICAM5_CD209,ICAM,ICAM5 - CD209
ICOSLG,ICOS,ICOSL_ICOS,ICOS,ICOSL - ICOS
ICOSLG,CD28,ICOSL_CD28,ICOS,ICOSL - CD28
ICOSLG,CTLA4,ICOSL_CTLA4,ICOS,ICOSL - CTLA4
ITGB2,CD226,ITGB2_CD226,ITGB2,ITGB2 - CD226
ITGB2,ICAM1,ITGB2_ICAM1,ITGB2,ITGB2 - ICAM1
ITGB2,ICAM2,ITGB2_ICAM2,ITGB2,ITGB2 - ICAM2
JAM2,ITGA3_ITGB1,JAM2_ITGA3_ITGB1,JAM,JAM2 - (ITGA3+ITGB1)
JAM2,ITGAV_ITGB1,JAM2_ITGAV_ITGB1,JAM,JAM2 - (ITGAV+ITGB1)
JAM3,ITGAM_ITGB2,JAM3_ITGAM_ITGB2,JAM,JAM3 - (ITGAM+ITGB2)
F11R,ITGAL_ITGB2,JAM1_ITGAL_ITGB2,JAM,JAM1 - (ITGAL+ITGB2)
JAM2,JAM3,JAM2_JAM3,JAM,JAM2 - JAM3
F11R,F11R,F11R_F11R,JAM,F11R - F11R
F11R,JAM2,F11R_JAM2,JAM,F11R - JAM2
F11R,JAM3,F11R_JAM3,JAM,F11R - JAM3
JAM2,F11R,JAM2_F11R,JAM,JAM2 - F11R
JAM2,JAM2,JAM2_JAM2,JAM,JAM2 - JAM2
JAM3,F11R,JAM3_F11R,JAM,JAM3 - F11R
JAM3,JAM2,JAM3_JAM2,JAM,JAM3 - JAM2
JAM3,JAM3,JAM3_JAM3,JAM,JAM3 - JAM3
L1CAM,ITGAV_ITGB3,L1CAM_ITGAV_ITGB3,L1CAM,L1CAM - (ITGAV+ITGB3)
L1CAM,ITGA4_ITGB7,L1CAM_ITGA4_ITGB7,L1CAM,L1CAM - (ITGA4+ITGB7)
L1CAM,L1CAM,L1CAM_L1CAM,L1CAM,L1CAM - L1CAM
LCK,CD8 receptor,LCK_CD8A_CD8B1,LCK,LCK - (CD8A+CD8B1)
MADCAM1,ITGA4_ITGB7,MADCAM1_ITGA4_ITGB7,MADCAM,MADCAM1 - (ITGA4+ITGB7)
MAG,MAG,MAG_MAG,MAG,MAG - MAG
HLA-A,CD8A,HLA-A_CD8A,MHC-I,HLA-A - CD8A
HLA-B,CD8A,HLA-B_CD8A,MHC-I,HLA-B - CD8A
HLA-C,CD8A,HLA-C_CD8A,MHC-I,HLA-C - CD8A
HLA-E,CD8A,HLA-E_CD8A,MHC-I,HLA-E - CD8A
HLA-F,CD8A,HLA-F_CD8A,MHC-I,HLA-F - CD8A
HLA-G,CD8A,HLA-G_CD8A,MHC-I,HLA-G - CD8A
HLA-A,CD8B,HLA-A_CD8B,MHC-I,HLA-A - CD8B
HLA-B,CD8B,HLA-B_CD8B,MHC-I,HLA-B - CD8B
HLA-C,CD8B,HLA-C_CD8B,MHC-I,HLA-C - CD8B
HLA-E,CD8B,HLA-E_CD8B,MHC-I,HLA-E - CD8B
HLA-F,CD8B,HLA-F_CD8B,MHC-I,HLA-F - CD8B
HLA-G,CD8B,HLA-G_CD8B,MHC-I,HLA-G - CD8B
HLA-A,CD8B2,HLA-A_CD8B2,MHC-I,HLA-A - CD8B2
HLA-B,CD8B2,HLA-B_CD8B2,MHC-I,HLA-B - CD8B2
HLA-C,CD8B2,HLA-C_CD8B2,MHC-I,HLA-C - CD8B2
HLA-E,CD8B2,HLA-E_CD8B2,MHC-I,HLA-E - CD8B2
HLA-F,CD8B2,HLA-F_CD8B2,MHC-I,HLA-F - CD8B2
HLA-G,CD8B2,HLA-G_CD8B2,MHC-I,HLA-G - CD8B2
HLA-C,KIR2DL1,HLA-C_KIR2DL1,MHC-I,HLA-C - KIR2DL1
HLA-C,KIR2DL2,HLA-C_KIR2DL2,MHC-I,HLA-C - KIR2DL2
HLA-C,KIR2DL3,HLA-C_KIR2DL3,MHC-I,HLA-C - KIR2DL3
HLA-C,KIR2DS1,HLA-C_KIR2DS1,MHC-I,HLA-C - KIR2DS1
HLA-C,KIR2DS4,HLA-C_KIR2DS4,MHC-I,HLA-C - KIR2DS4
HLA-G,LILRB1,HLA-G_LILRB1,MHC-I,HLA-G - LILRB1
HLA-G,LILRB2,HLA-G_LILRB2,MHC-I,HLA-G - LILRB2
HLA-F,KIR3DL1,HLA-F_KIR3DL1,MHC-I,HLA-F - KIR3DL1
HLA-F,KIR3DL2,HLA-F_KIR3DL2,MHC-I,HLA-F - KIR3DL2
HLA-B,KIR3DL2,HLA-B_KIR3DL2,MHC-I,HLA-B - KIR3DL2
HLA-C,KIR3DL3,HLA-C_KIR3DL3,MHC-I,HLA-C - KIR3DL3
HLA-E,KLRC1,HLA-E_KLRC1,MHC-I,HLA-E - KLRC1
HLA-E,KLRC2,HLA-E_KLRC2,MHC-I,HLA-E - KLRC2
HLA-A,KIR3DL1,HLA-A_KIR3DL1,MHC-I,HLA-A - KIR3DL1
HLA-F,LILRB1,HLA-F_LILRB1,MHC-I,HLA-F - LILRB1
HLA-E,KLRK1,HLA-E_KLRK1,MHC-I,HLA-E - KLRK1
HLA-F,KIR3DS1,HLA-F_KIR3DS1,MHC-I,HLA-F - KIR3DS1
HLA-E,CD94:NKG2A,HLA-E_CD94:NKG2A,MHC-I,HLA-E - CD94:NKG2A
HLA-E,CD94:NKG2C,HLA-E_CD94:NKG2C,MHC-I,HLA-E - CD94:NKG2C
HLA-E,CD94:NKG2E,HLA-E_CD94:NKG2E,MHC-I,HLA-E - CD94:NKG2E
ULBP1,KLRK1,ULBP1_KLRK1,MHC-I,ULBP1 - KLRK1
RAET1E,KLRK1,RAET1E_KLRK1,MHC-I,RAET1E - KLRK1
RAET1G,KLRK1,RAET1G_KLRK1,MHC-I,RAET1G - KLRK1
RAET1F,KLRK1,RAET1F_KLRK1,MHC-I,RAET1F - KLRK1
HLA-DPA1,CD4,HLA-DPA1_CD4,MHC-II,HLA-DPA1 - CD4
HLA-DPB1,CD4,HLA-DPB1_CD4,MHC-II,HLA-DPB1 - CD4
HLA-DQA1,CD4,HLA-DQA1_CD4,MHC-II,HLA-DQA1 - CD4
HLA-DMA,CD4,HLA-DMA_CD4,MHC-II,HLA-DMA - CD4
HLA-DMB,CD4,HLA-DMB_CD4,MHC-II,HLA-DMB - CD4
HLA-DQA2,CD4,HLA-DQA2_CD4,MHC-II,HLA-DQA2 - CD4
HLA-DOA,CD4,HLA-DOA_CD4,MHC-II,HLA-DOA - CD4
HLA-DOB,CD4,HLA-DOB_CD4,MHC-II,HLA-DOB - CD4
HLA-DQB1,CD4,HLA-DQB1_CD4,MHC-II,HLA-DQB1 - CD4
HLA-DRA,CD4,HLA-DRA_CD4,MHC-II,HLA-DRA - CD4
HLA-DRB1,CD4,HLA-DRB1_CD4,MHC-II,HLA-DRB1 - CD4
HLA-DRB3,CD4,HLA-DRB3_CD4,MHC-II,HLA-DRB3 - CD4
HLA-DRB4,CD4,HLA-DRB4_CD4,MHC-II,HLA-DRB4 - CD4
HLA-DRB5,CD4,HLA-DRB5_CD4,MHC-II,HLA-DRB5 - CD4
MPZ,MPZL1,MPZ_MPZL1,MPZ,MPZ - MPZL1
MPZ,MPZ,MPZ_MPZ,MPZ,MPZ - MPZ
MPZL1,MPZL1,MPZL1_MPZL1,MPZ,MPZL1 - MPZL1
NCAM1,FGFR1,NCAM1_FGFR1,NCAM,NCAM1 - FGFR1
NCAM1,NCAM1,NCAM1_NCAM1,NCAM,NCAM1 - NCAM1
NCAM1,NCAM2,NCAM1_NCAM2,NCAM,NCAM1 - NCAM2
NCAM1,L1CAM,NCAM1_L1CAM,NCAM,NCAM1 - L1CAM
NCAM2,L1CAM,NCAM2_L1CAM,NCAM,NCAM2 - L1CAM
NECTIN1,CADM3,NECTIN1_CADM3,NECTIN,NECTIN1 - CADM3
NECTIN1,CD96,NECTIN1_CD96,NECTIN,NECTIN1 - CD96
NECTIN1,NECTIN4,NECTIN1_NECTIN4,NECTIN,NECTIN1 - NECTIN4
NECTIN3,NECTIN1,NECTIN3_NECTIN1,NECTIN,NECTIN3 - NECTIN1
NECTIN3,NECTIN2,NECTIN3_NECTIN2,NECTIN,NECTIN3 - NECTIN2
NECTIN3,PVR,NECTIN3_PVR,NECTIN,NECTIN3 - PVR
NECTIN3,TIGIT,NECTIN3_TIGIT,NECTIN,NECTIN3 - TIGIT
