Ligand_id	Ligand_symbol	Ligand_location	Receptor_id	Receptor_symbol	Receptor.location	Type	KEGG.pathway	Pmubmed.ID	Other.DB	LRID
22414	Wnt2b	Secreted	CM0102	Fzd3;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07014
22414	Wnt2b	Secreted	CM0103	Fzd1;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07015
22414	Wnt2b	Secreted	CM0104	Fzd4;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07016
22414	Wnt2b	Secreted	CM0105	Fzd6;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07017
22414	Wnt2b	Secreted	CM0106	Fzd7;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07018
22414	Wnt2b	Secreted	CM0107	Fzd8;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07019
22416	Wnt3a	Secreted	CM0009	Fzd10;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05226:Gastric cancer;mmu05225:Hepatocellular carcinoma	23209147		LR07020
22416	Wnt3a	Secreted	CM0041	Fzd2;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07021
22416	Wnt3a	Secreted	CM0083	Fzd9;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05200:Pathways in cancer;mmu04150:mTOR signaling pathway	14739301;18606138;23209147		LR07022
22416	Wnt3a	Secreted	CM0101	Fzd5;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07023
22416	Wnt3a	Secreted	CM0102	Fzd3;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07024
22416	Wnt3a	Secreted	CM0103	Fzd1;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147;10557084		LR07025
22416	Wnt3a	Secreted	CM0104	Fzd4;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07026
22416	Wnt3a	Secreted	CM0105	Fzd6;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	21665003;21128903;23209147	IUPHAR	LR07027
22416	Wnt3a	Secreted	CM0106	Fzd7;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07028
22416	Wnt3a	Secreted	CM0107	Fzd8;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07029
22417	Wnt4	Secreted	CM0009	Fzd10;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05226:Gastric cancer;mmu05225:Hepatocellular carcinoma	23209147		LR07030
22417	Wnt4	Secreted	CM0041	Fzd2;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	12325120;23209147	HPMR	LR07031
22417	Wnt4	Secreted	CM0083	Fzd9;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05200:Pathways in cancer;mmu04150:mTOR signaling pathway	23209147		LR07032
22417	Wnt4	Secreted	CM0101	Fzd5;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07033
22417	Wnt4	Secreted	CM0102	Fzd3;Lrp6	Membrane	Secreted protein to receptor interaction	mmu04360:Axon guidance;mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07034
22417	Wnt4	Secreted	CM0103	Fzd1;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07035
22417	Wnt4	Secreted	CM0104	Fzd4;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07036
22417	Wnt4	Secreted	CM0105	Fzd6;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	15265686;23209147;21541287	IUPHAR;HPMR	LR07037
22417	Wnt4	Secreted	CM0106	Fzd7;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07038
22417	Wnt4	Secreted	CM0107	Fzd8;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07039
22419	Wnt5b	Secreted	CM0083	Fzd9;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05200:Pathways in cancer;mmu04150:mTOR signaling pathway	11029007		LR07040
22419	Wnt5b	Secreted	CM0085	Fzd9;Lrp5	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05226:Gastric cancer;mmu05225:Hepatocellular carcinoma	11029007		LR07041
22420	Wnt6	Secreted	CM0009	Fzd10;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05226:Gastric cancer;mmu05225:Hepatocellular carcinoma	23209147		LR07042
22420	Wnt6	Secreted	CM0041	Fzd2;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07043
22420	Wnt6	Secreted	CM0083	Fzd9;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05200:Pathways in cancer;mmu04150:mTOR signaling pathway	23209147		LR07044
22420	Wnt6	Secreted	CM0101	Fzd5;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07045
22420	Wnt6	Secreted	CM0102	Fzd3;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07046
22420	Wnt6	Secreted	CM0103	Fzd1;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07047
22420	Wnt6	Secreted	CM0104	Fzd4;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07048
22420	Wnt6	Secreted	CM0105	Fzd6;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07049
22420	Wnt6	Secreted	CM0106	Fzd7;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07050
22420	Wnt6	Secreted	CM0107	Fzd8;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07051
22421	Wnt7a	Secreted	CM0009	Fzd10;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05226:Gastric cancer;mmu05225:Hepatocellular carcinoma	23209147;20227380		LR07052
22421	Wnt7a	Secreted	CM0041	Fzd2;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07053
22421	Wnt7a	Secreted	CM0083	Fzd9;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05200:Pathways in cancer;mmu04150:mTOR signaling pathway	23209147;15705594		LR07054
22421	Wnt7a	Secreted	CM0101	Fzd5;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	12857724;23209147	HPMR	LR07055
22421	Wnt7a	Secreted	CM0102	Fzd3;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07056
22421	Wnt7a	Secreted	CM0103	Fzd1;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07057
22421	Wnt7a	Secreted	CM0104	Fzd4;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07058
22421	Wnt7a	Secreted	CM0105	Fzd6;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07059
22421	Wnt7a	Secreted	CM0106	Fzd7;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07060
22421	Wnt7a	Secreted	CM0107	Fzd8;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07061
22422	Wnt7b	Secreted	CM0009	Fzd10;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05226:Gastric cancer;mmu05225:Hepatocellular carcinoma	23209147;15923619	HPMR	LR07062
22422	Wnt7b	Secreted	CM0041	Fzd2;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07063
22422	Wnt7b	Secreted	CM0083	Fzd9;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05200:Pathways in cancer;mmu04150:mTOR signaling pathway	23209147		LR07064
22422	Wnt7b	Secreted	CM0085	Fzd9;Lrp5	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05226:Gastric cancer;mmu05225:Hepatocellular carcinoma	23209147;15923619	HPMR	LR07065
22422	Wnt7b	Secreted	CM0101	Fzd5;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07066
22422	Wnt7b	Secreted	CM0102	Fzd3;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07067
22422	Wnt7b	Secreted	CM0103	Fzd1;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147;15923619	HPMR	LR07068
22422	Wnt7b	Secreted	CM0104	Fzd4;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07069
22422	Wnt7b	Secreted	CM0105	Fzd6;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07070
22422	Wnt7b	Secreted	CM0106	Fzd7;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07071
22422	Wnt7b	Secreted	CM0107	Fzd8;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07072
22423	Wnt8b	Secreted	CM0009	Fzd10;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05226:Gastric cancer;mmu05225:Hepatocellular carcinoma	23209147		LR07073
22423	Wnt8b	Secreted	CM0041	Fzd2;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07074
22423	Wnt8b	Secreted	CM0083	Fzd9;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05200:Pathways in cancer;mmu04150:mTOR signaling pathway	23209147		LR07075
22423	Wnt8b	Secreted	CM0101	Fzd5;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07076
22423	Wnt8b	Secreted	CM0102	Fzd3;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07077
22423	Wnt8b	Secreted	CM0103	Fzd1;Lrp6	Membrane	Secreted protein to receptor interaction	mmu05224:Breast cancer;mmu05200:Pathways in cancer;mmu04916:Melanogenesis;mmu04310:Wnt signaling pathway;mmu05225:Hepatocellular carcinoma;mmu04934:Cushing syndrome;mmu05226:Gastric cancer;mmu05205:Proteoglycans in cancer;mmu04550:Signaling pathways regulating pluripotency of stem cells;mmu04390:Hippo signaling pathway;mmu04150:mTOR signaling pathway	23209147		LR07078
