Ligand_symbol,Receptor_symbol,interaction_name,interaction_name_2
GAL,GALR3,GAL_GALR3,GAL - GALR3
GAL,GALR2,GAL_GALR2,GAL - GALR2
GAL,ADRA2A,GAL_ADRA2A,GAL - ADRA2A
GAL,MTNR1A,GAL_MTNR1A,GAL - MTNR1A
GAL,GRM7,GAL_GRM7,GAL - GRM7
ADAM2,ITGB7,ADAM2_ITGB7,ADAM2 - ITGB7
ADAM2,ITGB1,ADAM2_ITGB1,ADAM2 - ITGB1
ADAM2,CD9,ADAM2_CD9,ADAM2 - CD9
ADAM2,ITGA6,ADAM2_ITGA6,ADAM2 - ITGA6
ADAM2,ITGA9,ADAM2_ITGA9,ADAM2 - ITGA9
ADAM28,ITGA4,ADAM28_ITGA4,ADAM28 - ITGA4
SLIT1,GPC1,SLIT1_GPC1,SLIT1 - GPC1
SLIT1,ROBO1,SLIT1_ROBO1,SLIT1 - ROBO1
SLIT1,FLRT3,SLIT1_FLRT3,SLIT1 - FLRT3
TIMP3,AGTR2,TIMP3_AGTR2,TIMP3 - AGTR2
TIMP3,CD44,TIMP3_CD44,TIMP3 - CD44
TIMP3,MET,TIMP3_MET,TIMP3 - MET
TIMP3,KDR,TIMP3_KDR,TIMP3 - KDR
INHBE,ACVR2B,INHBE_ACVR2B,INHBE - ACVR2B
INHBE,ACVR2A,INHBE_ACVR2A,INHBE - ACVR2A
LUM,ITGB1,LUM_ITGB1,LUM - ITGB1
DHH,PTCH1,DHH_PTCH1,DHH - PTCH1
DHH,HHIP,DHH_HHIP,DHH - HHIP
DHH,BOC,DHH_BOC,DHH - BOC
DHH,CDON,DHH_CDON,DHH - CDON
DHH,PTCH2,DHH_PTCH2,DHH - PTCH2
NPFF,NPFFR1,NPFF_NPFFR1,NPFF - NPFFR1
NPFF,NPFFR2,NPFF_NPFFR2,NPFF - NPFFR2
FGF7,NRP1,FGF7_NRP1,FGF7 - NRP1
FGF7,FGFR2,FGF7_FGFR2,FGF7 - FGFR2
FGF7,FGFR1,FGF7_FGFR1,FGF7 - FGFR1
FGF7,FGFR4,FGF7_FGFR4,FGF7 - FGFR4
FGF7,FGFR3,FGF7_FGFR3,FGF7 - FGFR3
HDC,HRH1,HDC_HRH1,HDC - HRH1
HDC,HRH2,HDC_HRH2,HDC - HRH2
HDC,HRH3,HDC_HRH3,HDC - HRH3
HDC,HRH4,HDC_HRH4,HDC - HRH4
MFGE8,PDGFRB,MFGE8_PDGFRB,MFGE8 - PDGFRB
MFGE8,ITGAV,MFGE8_ITGAV,MFGE8 - ITGAV
MFGE8,ITGB3,MFGE8_ITGB3,MFGE8 - ITGB3
IGFBP4,LRP6,IGFBP4_LRP6,IGFBP4 - LRP6
IGFBP4,FZD8,IGFBP4_FZD8,IGFBP4 - FZD8
PTH2,PTH1R,PTH2_PTH1R,PTH2 - PTH1R
PTH2,ADCYAP1R1,PTH2_ADCYAP1R1,PTH2 - ADCYAP1R1
PTH2,RAMP2,PTH2_RAMP2,PTH2 - RAMP2
PTH2,VIPR1,PTH2_VIPR1,PTH2 - VIPR1
PTH2,GPR20,PTH2_GPR20,PTH2 - GPR20
PTH2,ADRB2,PTH2_ADRB2,PTH2 - ADRB2
PTH2,RAMP3,PTH2_RAMP3,PTH2 - RAMP3
PTH2,ADRB3,PTH2_ADRB3,PTH2 - ADRB3
PTH2,TSHR,PTH2_TSHR,PTH2 - TSHR
PTH2,GPR84,PTH2_GPR84,PTH2 - GPR84
PTH2,PTH2R,PTH2_PTH2R,PTH2 - PTH2R
PROK1,PROKR1,PROK1_PROKR1,PROK1 - PROKR1
PROK1,PROKR2,PROK1_PROKR2,PROK1 - PROKR2
CGN,F11R,CGN_F11R,CGN - F11R
CGN,OCLN,CGN_OCLN,CGN - OCLN
CGN,TGFBR2,CGN_TGFBR2,CGN - TGFBR2
CGN,TGFBR1,CGN_TGFBR1,CGN - TGFBR1
LEFTY1,ACVR2B,LEFTY1_ACVR2B,LEFTY1 - ACVR2B
LEFTY1,ACVR1B,LEFTY1_ACVR1B,LEFTY1 - ACVR1B
LEFTY1,ACVR2A,LEFTY1_ACVR2A,LEFTY1 - ACVR2A
REN,ATP6AP2,REN_ATP6AP2,REN - ATP6AP2
GDF7,ACVR2A,GDF7_ACVR2A,GDF7 - ACVR2A
GDF7,BMPR2,GDF7_BMPR2,GDF7 - BMPR2
GDF7,BMPR1A,GDF7_BMPR1A,GDF7 - BMPR1A
CALM2,GRM5,CALM2_GRM5,CALM2 - GRM5
CALM2,SELL,CALM2_SELL,CALM2 - SELL
CALM2,EGFR,CALM2_EGFR,CALM2 - EGFR
CALM2,GRM7,CALM2_GRM7,CALM2 - GRM7
CALM2,PDE1B,CALM2_PDE1B,CALM2 - PDE1B
CALM2,KCNQ1,CALM2_KCNQ1,CALM2 - KCNQ1
CALM2,TRPC5,CALM2_TRPC5,CALM2 - TRPC5
CALM2,CACNA1C,CALM2_CACNA1C,CALM2 - CACNA1C
CALM2,KCNQ3,CALM2_KCNQ3,CALM2 - KCNQ3
CALM2,KCNQ5,CALM2_KCNQ5,CALM2 - KCNQ5
CALM2,MYLK,CALM2_MYLK,CALM2 - MYLK
CALM2,PDE1A,CALM2_PDE1A,CALM2 - PDE1A
CALM2,INSR,CALM2_INSR,CALM2 - INSR
CALM2,ADCY8,CALM2_ADCY8,CALM2 - ADCY8
CALM2,PDE1C,CALM2_PDE1C,CALM2 - PDE1C
CALM2,GP6,CALM2_GP6,CALM2 - GP6
CALM2,PLPP6,CALM2_PLPP6,CALM2 - PLPP6
CALM2,AQP6,CALM2_AQP6,CALM2 - AQP6
CALM2,SCN10A,CALM2_SCN10A,CALM2 - SCN10A
CALM2,MYLK2,CALM2_MYLK2,CALM2 - MYLK2
CALM2,AQP1,CALM2_AQP1,CALM2 - AQP1
CALM2,SCN4A,CALM2_SCN4A,CALM2 - SCN4A
NXPH2,NRXN1,NXPH2_NRXN1,NXPH2 - NRXN1
LRIG1,EGFR,LRIG1_EGFR,LRIG1 - EGFR
LRIG1,MET,LRIG1_MET,LRIG1 - MET
UCN2,IL10RB,UCN2_IL10RB,UCN2 - IL10RB
UCN2,CRHR2,UCN2_CRHR2,UCN2 - CRHR2
UCN2,CRHR1,UCN2_CRHR1,UCN2 - CRHR1
SFRP2,FZD5,SFRP2_FZD5,SFRP2 - FZD5
MEGF10,ABCA1,MEGF10_ABCA1,MEGF10 - ABCA1
IL9,IL2RG,IL9_IL2RG,IL9 - IL2RG
IL9,IL9R,IL9_IL9R,IL9 - IL9R
FGF18,FGFR3,FGF18_FGFR3,FGF18 - FGFR3
FGF18,FGFR1,FGF18_FGFR1,FGF18 - FGFR1
FGF18,FGFR4,FGF18_FGFR4,FGF18 - FGFR4
FGF18,FGFR2,FGF18_FGFR2,FGF18 - FGFR2
CRH,RAMP2,CRH_RAMP2,CRH - RAMP2
CRH,VIPR1,CRH_VIPR1,CRH - VIPR1
CRH,PTH1R,CRH_PTH1R,CRH - PTH1R
CRH,ADCYAP1R1,CRH_ADCYAP1R1,CRH - ADCYAP1R1
CRH,GPR84,CRH_GPR84,CRH - GPR84
CRH,TSHR,CRH_TSHR,CRH - TSHR
CRH,ADRB3,CRH_ADRB3,CRH - ADRB3
CRH,RAMP3,CRH_RAMP3,CRH - RAMP3
CRH,GPR20,CRH_GPR20,CRH - GPR20
CRH,ADRB2,CRH_ADRB2,CRH - ADRB2
CRH,MC2R,CRH_MC2R,CRH - MC2R
CRH,CRHR2,CRH_CRHR2,CRH - CRHR2
CRH,CRHR1,CRH_CRHR1,CRH - CRHR1
RSPO2,ZNRF3,RSPO2_ZNRF3,RSPO2 - ZNRF3
RSPO2,LGR6,RSPO2_LGR6,RSPO2 - LGR6
RSPO2,LGR4,RSPO2_LGR4,RSPO2 - LGR4
RSPO2,LGR5,RSPO2_LGR5,RSPO2 - LGR5
IFNA1,IFNAR2,IFNA1_IFNAR2,IFNA1 - IFNAR2
IFNA1,IFNAR1,IFNA1_IFNAR1,IFNA1 - IFNAR1
IFNA1,CR2,IFNA1_CR2,IFNA1 - CR2
LIN7C,HTR2C,LIN7C_HTR2C,LIN7C - HTR2C
LIN7C,ABCA1,LIN7C_ABCA1,LIN7C - ABCA1
LIN7C,KCNJ4,LIN7C_KCNJ4,LIN7C - KCNJ4
SERPING1,SELP,SERPING1_SELP,SERPING1 - SELP
SERPING1,SELE,SERPING1_SELE,SERPING1 - SELE
GPHA2,TSHR,GPHA2_TSHR,GPHA2 - TSHR
GPHA2,EPHA6,GPHA2_EPHA6,GPHA2 - EPHA6
CTF1,LIFR,CTF1_LIFR,CTF1 - LIFR
CTF1,IL6ST,CTF1_IL6ST,CTF1 - IL6ST
IL18,IL1RL2,IL18_IL1RL2,IL18 - IL1RL2
IL18,CD48,IL18_CD48,IL18 - CD48
IL18,IL18R1,IL18_IL18R1,IL18 - IL18R1
IL18,IL18BP,IL18_IL18BP,IL18 - IL18BP
IL18,IL1RAPL1,IL18_IL1RAPL1,IL18 - IL1RAPL1
IL18,IL18RAP,IL18_IL18RAP,IL18 - IL18RAP
QDPR,DYSF,QDPR_DYSF,QDPR - DYSF
PIGF,FLT1,PIGF_FLT1,PIGF - FLT1
TNFSF4,TNFRSF4,TNFSF4_TNFRSF4,TNFSF4 - TNFRSF4
TNFSF4,TRAF2,TNFSF4_TRAF2,TNFSF4 - TRAF2
PTH,LRP6,PTH_LRP6,PTH - LRP6
PTH,ADRB3,PTH_ADRB3,PTH - ADRB3
PTH,TSHR,PTH_TSHR,PTH - TSHR
PTH,GPR84,PTH_GPR84,PTH - GPR84
PTH,ADRB2,PTH_ADRB2,PTH - ADRB2
PTH,PTH1R,PTH_PTH1R,PTH - PTH1R
PTH,ADCYAP1R1,PTH_ADCYAP1R1,PTH - ADCYAP1R1
PTH,VIPR1,PTH_VIPR1,PTH - VIPR1
PTH,RAMP2,PTH_RAMP2,PTH - RAMP2
PTH,GPR20,PTH_GPR20,PTH - GPR20
PTH,RAMP3,PTH_RAMP3,PTH - RAMP3
PTH,PTH2R,PTH_PTH2R,PTH - PTH2R
BMP3,ACVR2B,BMP3_ACVR2B,BMP3 - ACVR2B
BMP3,BMPR2,BMP3_BMPR2,BMP3 - BMPR2
BMP3,BMPR1A,BMP3_BMPR1A,BMP3 - BMPR1A
BMP3,BMPR1B,BMP3_BMPR1B,BMP3 - BMPR1B
BMP6,BMPR1B,BMP6_BMPR1B,BMP6 - BMPR1B
BMP6,BMPR1A,BMP6_BMPR1A,BMP6 - BMPR1A
BMP6,HJV,BMP6_HJV,BMP6 - HJV
BMP6,BMPR2,BMP6_BMPR2,BMP6 - BMPR2
BMP6,ACVR1,BMP6_ACVR1,BMP6 - ACVR1
BMP6,ACVR2A,BMP6_ACVR2A,BMP6 - ACVR2A
SEMA3D,PLXND1,SEMA3D_PLXND1,SEMA3D - PLXND1
SEMA3D,NRP1,SEMA3D_NRP1,SEMA3D - NRP1
WNT3A,LGR5,WNT3A_LGR5,WNT3A - LGR5
WNT3A,LRP1,WNT3A_LRP1,WNT3A - LRP1
WNT3A,LRP5,WNT3A_LRP5,WNT3A - LRP5
WNT3A,LRP6,WNT3A_LRP6,WNT3A - LRP6
WNT3A,FZD6,WNT3A_FZD6,WNT3A - FZD6
WNT3A,FZD2,WNT3A_FZD2,WNT3A - FZD2
WNT3A,FZD8,WNT3A_FZD8,WNT3A - FZD8
WNT3A,FZD7,WNT3A_FZD7,WNT3A - FZD7
WNT3A,FZD5,WNT3A_FZD5,WNT3A - FZD5
WNT3A,FZD1,WNT3A_FZD1,WNT3A - FZD1
WNT3A,RYK,WNT3A_RYK,WNT3A - RYK
WNT3A,ATP6AP2,WNT3A_ATP6AP2,WNT3A - ATP6AP2
WNT3A,ROR1,WNT3A_ROR1,WNT3A - ROR1
WNT3A,FZD3,WNT3A_FZD3,WNT3A - FZD3
WNT3A,APCDD1,WNT3A_APCDD1,WNT3A - APCDD1
APP,FPR2,APP_FPR2,APP - FPR2
APP,LRP10,APP_LRP10,APP - LRP10
APP,PLD1,APP_PLD1,APP - PLD1
APP,RPSA,APP_RPSA,APP - RPSA
APP,TNFRSF21,APP_TNFRSF21,APP - TNFRSF21
APP,NCSTN,APP_NCSTN,APP - NCSTN
APP,AGER,APP_AGER,APP - AGER
APP,CD74,APP_CD74,APP - CD74
APP,PTGER2,APP_PTGER2,APP - PTGER2
APP,NGFR,APP_NGFR,APP - NGFR
APP,TSPAN12,APP_TSPAN12,APP - TSPAN12
APP,APLP1,APP_APLP1,APP - APLP1
APP,GPC1,APP_GPC1,APP - GPC1
APP,APLP2,APP_APLP2,APP - APLP2
APP,LRP6,APP_LRP6,APP - LRP6
APP,CAV1,APP_CAV1,APP - CAV1
APP,TSPAN15,APP_TSPAN15,APP - TSPAN15
APP,SORL1,APP_SORL1,APP - SORL1
APP,VLDLR,APP_VLDLR,APP - VLDLR
APP,LRP1,APP_LRP1,APP - LRP1
APP,NOTCH2,APP_NOTCH2,APP - NOTCH2
APP,ADRA2A,APP_ADRA2A,APP - ADRA2A
APP,MTNR1A,APP_MTNR1A,APP - MTNR1A
APP,GRM7,APP_GRM7,APP - GRM7
APP,DCC,APP_DCC,APP - DCC
WNT7A,LDLR,WNT7A_LDLR,WNT7A - LDLR
WNT7A,LRP6,WNT7A_LRP6,WNT7A - LRP6
WNT7A,FZD5,WNT7A_FZD5,WNT7A - FZD5
WNT7A,FZD10,WNT7A_FZD10,WNT7A - FZD10
WNT7A,RECK,WNT7A_RECK,WNT7A - RECK
WNT7A,FZD9,WNT7A_FZD9,WNT7A - FZD9
DKK2,KREMEN2,DKK2_KREMEN2,DKK2 - KREMEN2
DKK2,LRP6,DKK2_LRP6,DKK2 - LRP6
WIF1,RYK,WIF1_RYK,WIF1 - RYK
ADAMTS3,CCBE1,ADAMTS3_CCBE1,ADAMTS3 - CCBE1
CXCL13,CXCR5,CXCL13_CXCR5,CXCL13 - CXCR5
CXCL13,OPRD1,CXCL13_OPRD1,CXCL13 - OPRD1
CXCL13,CCR10,CXCL13_CCR10,CXCL13 - CCR10
CXCL13,ACKR4,CXCL13_ACKR4,CXCL13 - ACKR4
CXCL13,CXCR3,CXCL13_CXCR3,CXCL13 - CXCR3
CXCL13,GRM7,CXCL13_GRM7,CXCL13 - GRM7
CXCL13,MTNR1A,CXCL13_MTNR1A,CXCL13 - MTNR1A
CXCL13,ADRA2A,CXCL13_ADRA2A,CXCL13 - ADRA2A
GDF6,BMPR2,GDF6_BMPR2,GDF6 - BMPR2
GDF6,BMPR1A,GDF6_BMPR1A,GDF6 - BMPR1A
GDF6,BMPR1B,GDF6_BMPR1B,GDF6 - BMPR1B
NODAL,ACVR1B,NODAL_ACVR1B,NODAL - ACVR1B
NODAL,ACVR2B,NODAL_ACVR2B,NODAL - ACVR2B
NODAL,SMAD3,NODAL_SMAD3,NODAL - SMAD3
NODAL,ACVR2A,NODAL_ACVR2A,NODAL - ACVR2A
NODAL,ACVR1C,NODAL_ACVR1C,NODAL - ACVR1C
SST,SSTR4,SST_SSTR4,SST - SSTR4
SST,SSTR1,SST_SSTR1,SST - SSTR1
SST,SSTR5,SST_SSTR5,SST - SSTR5
SST,SSTR2,SST_SSTR2,SST - SSTR2
SST,SSTR3,SST_SSTR3,SST - SSTR3
SST,ADRA2A,SST_ADRA2A,SST - ADRA2A
SST,MTNR1A,SST_MTNR1A,SST - MTNR1A
SST,GRM7,SST_GRM7,SST - GRM7
WNT4,NOTCH1,WNT4_NOTCH1,WNT4 - NOTCH1
WNT4,FZD2,WNT4_FZD2,WNT4 - FZD2
WNT4,FZD6,WNT4_FZD6,WNT4 - FZD6
WNT4,FZD8,WNT4_FZD8,WNT4 - FZD8
WNT4,FZD1,WNT4_FZD1,WNT4 - FZD1
WNT4,SMO,WNT4_SMO,WNT4 - SMO
ACE,AGTR2,ACE_AGTR2,ACE - AGTR2
ACE,BDKRB2,ACE_BDKRB2,ACE - BDKRB2
AGRP,MC4R,AGRP_MC4R,AGRP - MC4R
AGRP,MC5R,AGRP_MC5R,AGRP - MC5R
AGRP,MC3R,AGRP_MC3R,AGRP - MC3R
AGRP,SDC3,AGRP_SDC3,AGRP - SDC3
PIP,NPTN,PIP_NPTN,PIP - NPTN
PIP,AQP5,PIP_AQP5,PIP - AQP5
PIP,CD4,PIP_CD4,PIP - CD4
CALM3,ESR1,CALM3_ESR1,CALM3 - ESR1
CALM3,AR,CALM3_AR,CALM3 - AR
CALM3,SCN4A,CALM3_SCN4A,CALM3 - SCN4A
CALM3,AQP1,CALM3_AQP1,CALM3 - AQP1
CALM3,MYLK2,CALM3_MYLK2,CALM3 - MYLK2
CALM3,AQP6,CALM3_AQP6,CALM3 - AQP6
CALM3,GP6,CALM3_GP6,CALM3 - GP6
CALM3,SCN10A,CALM3_SCN10A,CALM3 - SCN10A
CALM3,ADCY8,CALM3_ADCY8,CALM3 - ADCY8
CALM3,PDE1C,CALM3_PDE1C,CALM3 - PDE1C
CALM3,PDE1A,CALM3_PDE1A,CALM3 - PDE1A
CALM3,INSR,CALM3_INSR,CALM3 - INSR
CALM3,KCNQ3,CALM3_KCNQ3,CALM3 - KCNQ3
CALM3,KCNQ5,CALM3_KCNQ5,CALM3 - KCNQ5
CALM3,MYLK,CALM3_MYLK,CALM3 - MYLK
CALM3,CACNA1C,CALM3_CACNA1C,CALM3 - CACNA1C
CALM3,TRPC5,CALM3_TRPC5,CALM3 - TRPC5
CALM3,PDE1B,CALM3_PDE1B,CALM3 - PDE1B
CALM3,KCNQ1,CALM3_KCNQ1,CALM3 - KCNQ1
CALM3,RYR2,CALM3_RYR2,CALM3 - RYR2
CALM3,GRM5,CALM3_GRM5,CALM3 - GRM5
CALM3,SELL,CALM3_SELL,CALM3 - SELL
CALM3,GRM7,CALM3_GRM7,CALM3 - GRM7
CALM3,EGFR,CALM3_EGFR,CALM3 - EGFR
TFF2,MUC6,TFF2_MUC6,TFF2 - MUC6
TFF1,MUC5AC,TFF1_MUC5AC,TFF1 - MUC5AC
TFF1,FCRL4,TFF1_FCRL4,TFF1 - FCRL4
S100B,ALCAM,S100B_ALCAM,S100B - ALCAM
S100B,AGER,S100B_AGER,S100B - AGER
S100A1,AGER,S100A1_AGER,S100A1 - AGER
S100A1,TRPM3,S100A1_TRPM3,S100A1 - TRPM3
S100A1,RYR1,S100A1_RYR1,S100A1 - RYR1
S100A1,TLR4,S100A1_TLR4,S100A1 - TLR4
S100A1,RYR2,S100A1_RYR2,S100A1 - RYR2
SCGB3A1,NOTCH3,SCGB3A1_NOTCH3,SCGB3A1 - NOTCH3
SCGB3A1,MARCO,SCGB3A1_MARCO,SCGB3A1 - MARCO
HCRT,HCRTR1,HCRT_HCRTR1,HCRT - HCRTR1
HCRT,HCRTR2,HCRT_HCRTR2,HCRT - HCRTR2
HCRT,NPFFR2,HCRT_NPFFR2,HCRT - NPFFR2
SHANK1,ABCA1,SHANK1_ABCA1,SHANK1 - ABCA1
SHANK1,ADGRB2,SHANK1_ADGRB2,SHANK1 - ADGRB2
SHANK1,ADGRL2,SHANK1_ADGRL2,SHANK1 - ADGRL2
SHANK1,ADGRL1,SHANK1_ADGRL1,SHANK1 - ADGRL1
SHANK1,SSTR2,SHANK1_SSTR2,SHANK1 - SSTR2
WNT1,FZD9,WNT1_FZD9,WNT1 - FZD9
WNT1,FZD3,WNT1_FZD3,WNT1 - FZD3
WNT1,FZD1,WNT1_FZD1,WNT1 - FZD1
WNT1,ROR2,WNT1_ROR2,WNT1 - ROR2
WNT1,RYK,WNT1_RYK,WNT1 - RYK
WNT1,FZD8,WNT1_FZD8,WNT1 - FZD8
WNT1,FZD7,WNT1_FZD7,WNT1 - FZD7
WNT1,FZD5,WNT1_FZD5,WNT1 - FZD5
WNT1,LRP6,WNT1_LRP6,WNT1 - LRP6
WNT1,LRP5,WNT1_LRP5,WNT1 - LRP5
CXCL16,GRM7,CXCL16_GRM7,CXCL16 - GRM7
CXCL16,MTNR1A,CXCL16_MTNR1A,CXCL16 - MTNR1A
CXCL16,ADRA2A,CXCL16_ADRA2A,CXCL16 - ADRA2A
CXCL16,CXCR6,CXCL16_CXCR6,CXCL16 - CXCR6
TNFSF12,TNFRSF25,TNFSF12_TNFRSF25,TNFSF12 - TNFRSF25
TNFSF12,TNFRSF12A,TNFSF12_TNFRSF12A,TNFSF12 - TNFRSF12A
TNFSF12,TNFRSF8,TNFSF12_TNFRSF8,TNFSF12 - TNFRSF8
FGF11,FGFR3,FGF11_FGFR3,FGF11 - FGFR3
FGF11,FGFR1,FGF11_FGFR1,FGF11 - FGFR1
FGF11,FGFR4,FGF11_FGFR4,FGF11 - FGFR4
FGF11,FGFR2,FGF11_FGFR2,FGF11 - FGFR2
NTN3,NEO1,NTN3_NEO1,NTN3 - NEO1
NTN3,CDON,NTN3_CDON,NTN3 - CDON
FGF19,KLB,FGF19_KLB,FGF19 - KLB
FGF19,FGFR2,FGF19_FGFR2,FGF19 - FGFR2
FGF19,FGFR4,FGF19_FGFR4,FGF19 - FGFR4
FGF19,FGFR1,FGF19_FGFR1,FGF19 - FGFR1
FGF19,FGFR3,FGF19_FGFR3,FGF19 - FGFR3
DRAXIN,DCC,DRAXIN_DCC,DRAXIN - DCC
VCAM1,ITGAD,VCAM1_ITGAD,VCAM1 - ITGAD
VCAM1,ITGB2,VCAM1_ITGB2,VCAM1 - ITGB2
VCAM1,ITGB1,VCAM1_ITGB1,VCAM1 - ITGB1
VCAM1,ITGB7,VCAM1_ITGB7,VCAM1 - ITGB7
VCAM1,ITGA4,VCAM1_ITGA4,VCAM1 - ITGA4
VCAM1,ITGA9,VCAM1_ITGA9,VCAM1 - ITGA9
VCAM1,EZR,VCAM1_EZR,VCAM1 - EZR
VCAM1,MSN,VCAM1_MSN,VCAM1 - MSN
ARPC5,LRP2,ARPC5_LRP2,ARPC5 - LRP2
ARPC5,ADRB2,ARPC5_ADRB2,ARPC5 - ADRB2
ARPC5,LDLR,ARPC5_LDLR,ARPC5 - LDLR
INHBB,ACVR2B,INHBB_ACVR2B,INHBB - ACVR2B
INHBB,ACVR1B,INHBB_ACVR1B,INHBB - ACVR1B
INHBB,SMAD3,INHBB_SMAD3,INHBB - SMAD3
INHBB,ACVR1,INHBB_ACVR1,INHBB - ACVR1
INHBB,ACVR1C,INHBB_ACVR1C,INHBB - ACVR1C
INHBB,ACVR2A,INHBB_ACVR2A,INHBB - ACVR2A
BMP10,ACVR2A,BMP10_ACVR2A,BMP10 - ACVR2A
BMP10,ENG,BMP10_ENG,BMP10 - ENG
BMP10,ACVRL1,BMP10_ACVRL1,BMP10 - ACVRL1
BMP10,BMPR2,BMP10_BMPR2,BMP10 - BMPR2
BMP10,BMPR1B,BMP10_BMPR1B,BMP10 - BMPR1B
BMP10,BMPR1A,BMP10_BMPR1A,BMP10 - BMPR1A
TGFA,ERBB3,TGFA_ERBB3,TGFA - ERBB3
TGFA,ERBB2,TGFA_ERBB2,TGFA - ERBB2
TGFA,EGFR,TGFA_EGFR,TGFA - EGFR
TGFA,ERBB4,TGFA_ERBB4,TGFA - ERBB4
COL6A3,ITGB1,COL6A3_ITGB1,COL6A3 - ITGB1
COL6A3,ITGA1,COL6A3_ITGA1,COL6A3 - ITGA1
COL6A3,ITGA2,COL6A3_ITGA2,COL6A3 - ITGA2
PROK2,PROKR2,PROK2_PROKR2,PROK2 - PROKR2
PROK2,PROKR1,PROK2_PROKR1,PROK2 - PROKR1
IHH,PTCH2,IHH_PTCH2,IHH - PTCH2
IHH,CDON,IHH_CDON,IHH - CDON
IHH,HHIP,IHH_HHIP,IHH - HHIP
IHH,PTCH1,IHH_PTCH1,IHH - PTCH1
IHH,BOC,IHH_BOC,IHH - BOC
CXCL3,CXCR1,CXCL3_CXCR1,CXCL3 - CXCR1
CXCL3,CXCR2,CXCL3_CXCR2,CXCL3 - CXCR2
CXCL3,GRM7,CXCL3_GRM7,CXCL3 - GRM7
CXCL3,ADRA2A,CXCL3_ADRA2A,CXCL3 - ADRA2A
CXCL3,MTNR1A,CXCL3_MTNR1A,CXCL3 - MTNR1A
CXCL5,MTNR1A,CXCL5_MTNR1A,CXCL5 - MTNR1A
CXCL5,ADRA2A,CXCL5_ADRA2A,CXCL5 - ADRA2A
CXCL5,GRM7,CXCL5_GRM7,CXCL5 - GRM7
CXCL5,CXCR2,CXCL5_CXCR2,CXCL5 - CXCR2
CXCL5,CXCR1,CXCL5_CXCR1,CXCL5 - CXCR1
CXCL5,ACKR1,CXCL5_ACKR1,CXCL5 - ACKR1
PPBP,ACKR1,PPBP_ACKR1,PPBP - ACKR1
PPBP,CXCR1,PPBP_CXCR1,PPBP - CXCR1
PPBP,CXCR2,PPBP_CXCR2,PPBP - CXCR2
PPBP,GRM7,PPBP_GRM7,PPBP - GRM7
PPBP,ADRA2A,PPBP_ADRA2A,PPBP - ADRA2A
PPBP,MTNR1A,PPBP_MTNR1A,PPBP - MTNR1A
PF4,MTNR1A,PF4_MTNR1A,PF4 - MTNR1A
PF4,ADRA2A,PF4_ADRA2A,PF4 - ADRA2A
PF4,GRM7,PF4_GRM7,PF4 - GRM7
PF4,FGFR2,PF4_FGFR2,PF4 - FGFR2
PF4,LRP1,PF4_LRP1,PF4 - LRP1
PF4,LDLR,PF4_LDLR,PF4 - LDLR
PF4,THBD,PF4_THBD,PF4 - THBD
PF4,ACKR1,PF4_ACKR1,PF4 - ACKR1
PF4,SDC2,PF4_SDC2,PF4 - SDC2
PF4,CXCR3,PF4_CXCR3,PF4 - CXCR3
PF4,PROCR,PF4_PROCR,PF4 - PROCR
UCN,CRHR2,UCN_CRHR2,UCN - CRHR2
UCN,CRHR1,UCN_CRHR1,UCN - CRHR1
TDGF1,ACVR2A,TDGF1_ACVR2A,TDGF1 - ACVR2A
TDGF1,ACVR1C,TDGF1_ACVR1C,TDGF1 - ACVR1C
TDGF1,GPC1,TDGF1_GPC1,TDGF1 - GPC1
TDGF1,SMAD3,TDGF1_SMAD3,TDGF1 - SMAD3
TDGF1,ACVR2B,TDGF1_ACVR2B,TDGF1 - ACVR2B
TDGF1,ACVR1B,TDGF1_ACVR1B,TDGF1 - ACVR1B
LIPH,LPAR1,LIPH_LPAR1,LIPH - LPAR1
LIPH,LPAR4,LIPH_LPAR4,LIPH - LPAR4
LIPH,LPAR2,LIPH_LPAR2,LIPH - LPAR2
MELTF,TFRC,MELTF_TFRC,MELTF - TFRC
CAMP,EGFR,CAMP_EGFR,CAMP - EGFR
CAMP,FPR2,CAMP_FPR2,CAMP - FPR2
CAMP,IGF1R,CAMP_IGF1R,CAMP - IGF1R
CAMP,P2RX7,CAMP_P2RX7,CAMP - P2RX7
IL15,IL15RA,IL15_IL15RA,IL15 - IL15RA
IL15,IL2RB,IL15_IL2RB,IL15 - IL2RB
IL15,IL2RA,IL15_IL2RA,IL15 - IL2RA
IL15,IL2RG,IL15_IL2RG,IL15 - IL2RG
SCGB3A2,MARCO,SCGB3A2_MARCO,SCGB3A2 - MARCO
SPINK1,NRSN1,SPINK1_NRSN1,SPINK1 - NRSN1
SPINK1,EGFR,SPINK1_EGFR,SPINK1 - EGFR
IL3,CSF2RB,IL3_CSF2RB,IL3 - CSF2RB
IL3,IL3RA,IL3_IL3RA,IL3 - IL3RA
CSF2,CSF2RA,CSF2_CSF2RA,CSF2 - CSF2RA
CSF2,IL3RA,CSF2_IL3RA,CSF2 - IL3RA
CSF2,ITGA9,CSF2_ITGA9,CSF2 - ITGA9
CSF2,CSF2RB,CSF2_CSF2RB,CSF2 - CSF2RB
CSF2,SDC2,CSF2_SDC2,CSF2 - SDC2
CSF2,CSF1R,CSF2_CSF1R,CSF2 - CSF1R
CSF2,CSF3R,CSF2_CSF3R,CSF2 - CSF3R
