Ligand_symbol,Receptor_symbol,interaction_name,interaction_name_2
Fn1,Itgb1,Fn1_Itgb1,Fn1 - Itgb1
Fn1,Cd44,Fn1_Cd44,Fn1 - Cd44
Fn1,Itga5,Fn1_Itga5,Fn1 - Itga5
Fn1,Col13a1,Fn1_Col13a1,Fn1 - Col13a1
Fn1,Itga2b,Fn1_Itga2b,Fn1 - Itga2b
Fn1,Flrt2,Fn1_Flrt2,Fn1 - Flrt2
Fn1,Itga3,Fn1_Itga3,Fn1 - Itga3
Fn1,Cd79a,Fn1_Cd79a,Fn1 - Cd79a
Fbln1,Itgb1,Fbln1_Itgb1,Fbln1 - Itgb1
Il18,Il18r1,Il18_Il18r1,Il18 - Il18r1
Il18,Il18bp,Il18_Il18bp,Il18 - Il18bp
Il18,Il18rap,Il18_Il18rap,Il18 - Il18rap
Il27,Il6st,Il27_Il6st,Il27 - Il6st
Il27,Il27ra,Il27_Il27ra,Il27 - Il27ra
Qrfp,Qrfpr,Qrfp_Qrfpr,Qrfp - Qrfpr
Pcsk9,Lrp1,Pcsk9_Lrp1,Pcsk9 - Lrp1
Pcsk9,Lrp8,Pcsk9_Lrp8,Pcsk9 - Lrp8
Pcsk9,Vldlr,Pcsk9_Vldlr,Pcsk9 - Vldlr
Pcsk9,Sort1,Pcsk9_Sort1,Pcsk9 - Sort1
Pcsk9,Ldlr,Pcsk9_Ldlr,Pcsk9 - Ldlr
Pcsk9,Aplp2,Pcsk9_Aplp2,Pcsk9 - Aplp2
Arf6,Pld1,Arf6_Pld1,Arf6 - Pld1
Il17c,Il17re,Il17c_Il17re,Il17c - Il17re
Dscam,Dcc,Dscam_Dcc,Dscam - Dcc
Igf1,Igf1r,Igf1_Igf1r,Igf1 - Igf1r
Igf1,Itgav,Igf1_Itgav,Igf1 - Itgav
Igf1,Insr,Igf1_Insr,Igf1 - Insr
Igf1,Itgb3,Igf1_Itgb3,Igf1 - Itgb3
Cd14,Tlr2,Cd14_Tlr2,Cd14 - Tlr2
Cd14,Itgb1,Cd14_Itgb1,Cd14 - Itgb1
Cd14,Tlr9,Cd14_Tlr9,Cd14 - Tlr9
Cd14,Tlr4,Cd14_Tlr4,Cd14 - Tlr4
Cd14,Itga4,Cd14_Itga4,Cd14 - Itga4
Cd14,Cd55,Cd14_Cd55,Cd14 - Cd55
Cd14,C3ar1,Cd14_C3ar1,Cd14 - C3ar1
Cd14,Itgb2,Cd14_Itgb2,Cd14 - Itgb2
Cd14,Ly96,Cd14_Ly96,Cd14 - Ly96
Cd14,Tlr3,Cd14_Tlr3,Cd14 - Tlr3
Fgf4,Fgfr1,Fgf4_Fgfr1,Fgf4 - Fgfr1
Fgf4,Fgfr4,Fgf4_Fgfr4,Fgf4 - Fgfr4
Fgf4,Fgfr2,Fgf4_Fgfr2,Fgf4 - Fgfr2
Fgf4,Fgfr3,Fgf4_Fgfr3,Fgf4 - Fgfr3
Fgf4,Nrp1,Fgf4_Nrp1,Fgf4 - Nrp1
Gnai2,Igf1r,Gnai2_Igf1r,Gnai2 - Igf1r
Gnai2,Cav1,Gnai2_Cav1,Gnai2 - Cav1
Gnai2,Oprd1,Gnai2_Oprd1,Gnai2 - Oprd1
Gnai2,C5ar1,Gnai2_C5ar1,Gnai2 - C5ar1
Gnai2,Adra2b,Gnai2_Adra2b,Gnai2 - Adra2b
Gnai2,Drd2,Gnai2_Drd2,Gnai2 - Drd2
Gnai2,Lhcgr,Gnai2_Lhcgr,Gnai2 - Lhcgr
Gnai2,Mtnr1b,Gnai2_Mtnr1b,Gnai2 - Mtnr1b
Gnai2,Cnr1,Gnai2_Cnr1,Gnai2 - Cnr1
Hcrt,Hcrtr2,Hcrt_Hcrtr2,Hcrt - Hcrtr2
Hcrt,Hcrtr1,Hcrt_Hcrtr1,Hcrt - Hcrtr1
Cd24a,Selp,Cd24a_Selp,Cd24a - Selp
Bdnf,Sort1,Bdnf_Sort1,Bdnf - Sort1
Bdnf,Ntrk1,Bdnf_Ntrk1,Bdnf - Ntrk1
Bdnf,Ntrk2,Bdnf_Ntrk2,Bdnf - Ntrk2
Bdnf,Bex3,Bdnf_Bex3,Bdnf - Bex3
Bdnf,Ngfr,Bdnf_Ngfr,Bdnf - Ngfr
Bdnf,Insrr,Bdnf_Insrr,Bdnf - Insrr
Bdnf,Ntrk3,Bdnf_Ntrk3,Bdnf - Ntrk3
Bdnf,Sorcs2,Bdnf_Sorcs2,Bdnf - Sorcs2
S100a1,Tlr4,S100a1_Tlr4,S100a1 - Tlr4
S100a1,Ryr1,S100a1_Ryr1,S100a1 - Ryr1
S100a1,Ryr2,S100a1_Ryr2,S100a1 - Ryr2
Nxph3,Nrxn1,Nxph3_Nrxn1,Nxph3 - Nrxn1
Nxph3,Nrxn3,Nxph3_Nrxn3,Nxph3 - Nrxn3
Nxph3,Nrxn2,Nxph3_Nrxn2,Nxph3 - Nrxn2
Ucn2,Il10rb,Ucn2_Il10rb,Ucn2 - Il10rb
Ucn2,Crhr1,Ucn2_Crhr1,Ucn2 - Crhr1
Ucn2,Crhr2,Ucn2_Crhr2,Ucn2 - Crhr2
Crh,Crhr1,Crh_Crhr1,Crh - Crhr1
Crh,Crhr2,Crh_Crhr2,Crh - Crhr2
Fat4,Dchs1,Fat4_Dchs1,Fat4 - Dchs1
Gdf6,Bmpr1b,Gdf6_Bmpr1b,Gdf6 - Bmpr1b
Gdf6,Acvr2a,Gdf6_Acvr2a,Gdf6 - Acvr2a
Gdf6,Bmpr2,Gdf6_Bmpr2,Gdf6 - Bmpr2
Gdf6,Bmpr1a,Gdf6_Bmpr1a,Gdf6 - Bmpr1a
Adam10,Lrp1,Adam10_Lrp1,Adam10 - Lrp1
Adam10,Itgav,Adam10_Itgav,Adam10 - Itgav
Adam10,Erbb2,Adam10_Erbb2,Adam10 - Erbb2
Adam10,Epha3,Adam10_Epha3,Adam10 - Epha3
Adam10,Notch1,Adam10_Notch1,Adam10 - Notch1
Adam10,Notch3,Adam10_Notch3,Adam10 - Notch3
Adam10,Tspan15,Adam10_Tspan15,Adam10 - Tspan15
Adam10,Il6ra,Adam10_Il6ra,Adam10 - Il6ra
Adam10,Cadm1,Adam10_Cadm1,Adam10 - Cadm1
Adam10,Axl,Adam10_Axl,Adam10 - Axl
Adam10,Fcer2a,Adam10_Fcer2a,Adam10 - Fcer2a
Adam10,Tspan17,Adam10_Tspan17,Adam10 - Tspan17
Adam10,Tspan5,Adam10_Tspan5,Adam10 - Tspan5
Adam10,Gpnmb,Adam10_Gpnmb,Adam10 - Gpnmb
Adam10,Tspan14,Adam10_Tspan14,Adam10 - Tspan14
Adam10,Tspan10,Adam10_Tspan10,Adam10 - Tspan10
Artn,Ret,Artn_Ret,Artn - Ret
Artn,Sdc3,Artn_Sdc3,Artn - Sdc3
Artn,Gfra3,Artn_Gfra3,Artn - Gfra3
Artn,Gfra1,Artn_Gfra1,Artn - Gfra1
Artn,Gfra2,Artn_Gfra2,Artn - Gfra2
Adm2,Ramp3,Adm2_Ramp3,Adm2 - Ramp3
Adm2,Calcrl,Adm2_Calcrl,Adm2 - Calcrl
Wnt5a,Fzd6,Wnt5a_Fzd6,Wnt5a - Fzd6
Wnt5a,Fzd2,Wnt5a_Fzd2,Wnt5a - Fzd2
Wnt5a,Lrp5,Wnt5a_Lrp5,Wnt5a - Lrp5
Wnt5a,Fzd1,Wnt5a_Fzd1,Wnt5a - Fzd1
Wnt5a,Fzd3,Wnt5a_Fzd3,Wnt5a - Fzd3
Wnt5a,Fzd8,Wnt5a_Fzd8,Wnt5a - Fzd8
Wnt5a,Ror1,Wnt5a_Ror1,Wnt5a - Ror1
Wnt5a,Lrp6,Wnt5a_Lrp6,Wnt5a - Lrp6
Wnt5a,Ror2,Wnt5a_Ror2,Wnt5a - Ror2
Wnt5a,Fzd5,Wnt5a_Fzd5,Wnt5a - Fzd5
Wnt5a,Fzd7,Wnt5a_Fzd7,Wnt5a - Fzd7
Wnt5a,Fzd9,Wnt5a_Fzd9,Wnt5a - Fzd9
Wnt5a,Fzd4,Wnt5a_Fzd4,Wnt5a - Fzd4
Wnt5a,Notch1,Wnt5a_Notch1,Wnt5a - Notch1
Wnt5a,Ryk,Wnt5a_Ryk,Wnt5a - Ryk
Adam12,Itgb1,Adam12_Itgb1,Adam12 - Itgb1
Adam12,Tgfbr2,Adam12_Tgfbr2,Adam12 - Tgfbr2
Adam12,Epha1,Adam12_Epha1,Adam12 - Epha1
Adam12,Itga9,Adam12_Itga9,Adam12 - Itga9
Adam12,Sdc4,Adam12_Sdc4,Adam12 - Sdc4
Amelx,Cd63,Amelx_Cd63,Amelx - Cd63
Amelx,Lamp1,Amelx_Lamp1,Amelx - Lamp1
Nlgn3,Nrxn1,Nlgn3_Nrxn1,Nlgn3 - Nrxn1
Nlgn3,Nrxn3,Nlgn3_Nrxn3,Nlgn3 - Nrxn3
Nlgn3,Nrxn2,Nlgn3_Nrxn2,Nlgn3 - Nrxn2
Agt,Lrp2,Agt_Lrp2,Agt - Lrp2
Agt,Agtr1a,Agt_Agtr1a,Agt - Agtr1a
Agt,Agtr1b,Agt_Agtr1b,Agt - Agtr1b
Agt,Agtr2,Agt_Agtr2,Agt - Agtr2
Agt,Mas1,Agt_Mas1,Agt - Mas1
Slit3,Robo2,Slit3_Robo2,Slit3 - Robo2
Slit3,Plxna1,Slit3_Plxna1,Slit3 - Plxna1
Slit3,Robo3,Slit3_Robo3,Slit3 - Robo3
Slit3,Robo1,Slit3_Robo1,Slit3 - Robo1
Lep,Lrp2,Lep_Lrp2,Lep - Lrp2
Lep,Leprot,Lep_Leprot,Lep - Leprot
Lep,Lepr,Lep_Lepr,Lep - Lepr
Adcyap1,Dpp4,Adcyap1_Dpp4,Adcyap1 - Dpp4
Adcyap1,Ramp2,Adcyap1_Ramp2,Adcyap1 - Ramp2
Adcyap1,Vipr1,Adcyap1_Vipr1,Adcyap1 - Vipr1
Adcyap1,Adcyap1r1,Adcyap1_Adcyap1r1,Adcyap1 - Adcyap1r1
Adcyap1,Ramp3,Adcyap1_Ramp3,Adcyap1 - Ramp3
Adcyap1,Adrb3,Adcyap1_Adrb3,Adcyap1 - Adrb3
Adcyap1,Vipr2,Adcyap1_Vipr2,Adcyap1 - Vipr2
Lif,Il6st,Lif_Il6st,Lif - Il6st
Lif,Lifr,Lif_Lifr,Lif - Lifr
Rspo2,Lgr4,Rspo2_Lgr4,Rspo2 - Lgr4
Rspo2,Lgr6,Rspo2_Lgr6,Rspo2 - Lgr6
Rspo2,Znrf3,Rspo2_Znrf3,Rspo2 - Znrf3
Rspo2,Lgr5,Rspo2_Lgr5,Rspo2 - Lgr5
Adam17,Itgb1,Adam17_Itgb1,Adam17 - Itgb1
Adam17,Itga6,Adam17_Itga6,Adam17 - Itga6
Adam17,Notch1,Adam17_Notch1,Adam17 - Notch1
Adam17,Notch2,Adam17_Notch2,Adam17 - Notch2
Adam17,Itga5,Adam17_Itga5,Adam17 - Itga5
Adam17,Cd9,Adam17_Cd9,Adam17 - Cd9
Adam17,Tnfrsf1a,Adam17_Tnfrsf1a,Adam17 - Tnfrsf1a
Adam17,Rhbdf2,Adam17_Rhbdf2,Adam17 - Rhbdf2
Adam17,Tnfrsf1b,Adam17_Tnfrsf1b,Adam17 - Tnfrsf1b
Adam17,Erbb4,Adam17_Erbb4,Adam17 - Erbb4
Adam17,Aplp2,Adam17_Aplp2,Adam17 - Aplp2
Adam17,Ghr,Adam17_Ghr,Adam17 - Ghr
Adam17,Nectin4,Adam17_Nectin4,Adam17 - Nectin4
Adam17,Cd40,Adam17_Cd40,Adam17 - Cd40
Adam17,Itgb6,Adam17_Itgb6,Adam17 - Itgb6
Dmp1,Phex,Dmp1_Phex,Dmp1 - Phex
Sema5a,Met,Sema5a_Met,Sema5a - Met
Sema5a,Plxna1,Sema5a_Plxna1,Sema5a - Plxna1
Sema5a,Plxnb3,Sema5a_Plxnb3,Sema5a - Plxnb3
Fgf7,Fgfr1,Fgf7_Fgfr1,Fgf7 - Fgfr1
Fgf7,Fgfr2,Fgf7_Fgfr2,Fgf7 - Fgfr2
Fgf7,Fgfr3,Fgf7_Fgfr3,Fgf7 - Fgfr3
Fgf7,Nrp1,Fgf7_Nrp1,Fgf7 - Nrp1
Cthrc1,Fzd6,Cthrc1_Fzd6,Cthrc1 - Fzd6
Cthrc1,Fzd3,Cthrc1_Fzd3,Cthrc1 - Fzd3
Cthrc1,Fzd5,Cthrc1_Fzd5,Cthrc1 - Fzd5
Alkal2,Alk,Alkal2_Alk,Alkal2 - Alk
Tg,Lrp2,Tg_Lrp2,Tg - Lrp2
Ntng1,Lrrc4c,Ntng1_Lrrc4c,Ntng1 - Lrrc4c
Prl7c1,Prlr,Prl7c1_Prlr,Prl7c1 - Prlr
Postn,Egfr,Postn_Egfr,Postn - Egfr
Postn,Itgav,Postn_Itgav,Postn - Itgav
Postn,Itgb1,Postn_Itgb1,Postn - Itgb1
Postn,Itga5,Postn_Itga5,Postn - Itga5
Postn,Itgb3,Postn_Itgb3,Postn - Itgb3
Cxcl12,Itgav,Cxcl12_Itgav,Cxcl12 - Itgav
Cxcl12,Itgb1,Cxcl12_Itgb1,Cxcl12 - Itgb1
Cxcl12,Dpp4,Cxcl12_Dpp4,Cxcl12 - Dpp4
Cxcl12,Itga5,Cxcl12_Itga5,Cxcl12 - Itga5
Cxcl12,Itga4,Cxcl12_Itga4,Cxcl12 - Itga4
Cxcl12,Oprm1,Cxcl12_Oprm1,Cxcl12 - Oprm1
Cxcl12,Oprd1,Cxcl12_Oprd1,Cxcl12 - Oprd1
Cxcl12,Cxcr4,Cxcl12_Cxcr4,Cxcl12 - Cxcr4
Cxcl12,Ackr3,Cxcl12_Ackr3,Cxcl12 - Ackr3
Cxcl12,Agtr1a,Cxcl12_Agtr1a,Cxcl12 - Agtr1a
Cxcl12,Avpr1a,Cxcl12_Avpr1a,Cxcl12 - Avpr1a
Cxcl12,Itgb3,Cxcl12_Itgb3,Cxcl12 - Itgb3
Cxcl12,Cmklr1,Cxcl12_Cmklr1,Cxcl12 - Cmklr1
Cxcl12,Gpr17,Cxcl12_Gpr17,Cxcl12 - Gpr17
Prl3d3,Prlr,Prl3d3_Prlr,Prl3d3 - Prlr
Nrg1,Egfr,Nrg1_Egfr,Nrg1 - Egfr
Nrg1,Erbb2,Nrg1_Erbb2,Nrg1 - Erbb2
Nrg1,Erbb3,Nrg1_Erbb3,Nrg1 - Erbb3
Nrg1,Erbb4,Nrg1_Erbb4,Nrg1 - Erbb4
Sema3e,Nrp1,Sema3e_Nrp1,Sema3e - Nrp1
Sema3e,Plxna1,Sema3e_Plxna1,Sema3e - Plxna1
Sema3e,Plxnd1,Sema3e_Plxnd1,Sema3e - Plxnd1
Bmp4,Bmpr1b,Bmp4_Bmpr1b,Bmp4 - Bmpr1b
Bmp4,Acvr2a,Bmp4_Acvr2a,Bmp4 - Acvr2a
Bmp4,Bmpr2,Bmp4_Bmpr2,Bmp4 - Bmpr2
Bmp4,Bmpr1a,Bmp4_Bmpr1a,Bmp4 - Bmpr1a
Bmp4,Hjv,Bmp4_Hjv,Bmp4 - Hjv
Bmp4,Musk,Bmp4_Musk,Bmp4 - Musk
Nlgn1,Nrxn1,Nlgn1_Nrxn1,Nlgn1 - Nrxn1
Nlgn1,Nrxn3,Nlgn1_Nrxn3,Nlgn1 - Nrxn3
Nlgn1,Nrxn2,Nlgn1_Nrxn2,Nlgn1 - Nrxn2
Osm,Egfr,Osm_Egfr,Osm - Egfr
Osm,Il6st,Osm_Il6st,Osm - Il6st
Osm,Il11ra1,Osm_Il11ra1,Osm - Il11ra1
Osm,Lifr,Osm_Lifr,Osm - Lifr
Osm,Osmr,Osm_Osmr,Osm - Osmr
Cxcl2,Ackr1,Cxcl2_Ackr1,Cxcl2 - Ackr1
Cxcl2,Cxcr2,Cxcl2_Cxcr2,Cxcl2 - Cxcr2
Jag2,Notch1,Jag2_Notch1,Jag2 - Notch1
Jag2,Notch3,Jag2_Notch3,Jag2 - Notch3
Jag2,Notch2,Jag2_Notch2,Jag2 - Notch2
Jag2,Notch4,Jag2_Notch4,Jag2 - Notch4
Pdgfa,Pdgfra,Pdgfa_Pdgfra,Pdgfa - Pdgfra
Pdgfa,Pdgfrb,Pdgfa_Pdgfrb,Pdgfa - Pdgfrb
Itgb1bp1,Itgb1,Itgb1bp1_Itgb1,Itgb1bp1 - Itgb1
Efna5,Ephb2,Efna5_Ephb2,Efna5 - Ephb2
Efna5,Epha3,Efna5_Epha3,Efna5 - Epha3
Efna5,Epha4,Efna5_Epha4,Efna5 - Epha4
Efna5,Epha7,Efna5_Epha7,Efna5 - Epha7
Efna5,Epha6,Efna5_Epha6,Efna5 - Epha6
Efna5,Epha10,Efna5_Epha10,Efna5 - Epha10
Efna5,Epha8,Efna5_Epha8,Efna5 - Epha8
Efna5,Epha1,Efna5_Epha1,Efna5 - Epha1
Efna5,Epha2,Efna5_Epha2,Efna5 - Epha2
Efna5,Epha5,Efna5_Epha5,Efna5 - Epha5
Gnb5,Kcnj6,Gnb5_Kcnj6,Gnb5 - Kcnj6
Sftpd,Tlr4,Sftpd_Tlr4,Sftpd - Tlr4
Sftpd,Sirpa,Sftpd_Sirpa,Sftpd - Sirpa
Sftpd,Ly96,Sftpd_Ly96,Sftpd - Ly96
Gng8,Kcnj6,Gng8_Kcnj6,Gng8 - Kcnj6
Pth,Lrp6,Pth_Lrp6,Pth - Lrp6
Pth,Ramp1,Pth_Ramp1,Pth - Ramp1
Pth,Pth1r,Pth_Pth1r,Pth - Pth1r
Pth,Pth2r,Pth_Pth2r,Pth - Pth2r
Gnas,Ptgdr,Gnas_Ptgdr,Gnas - Ptgdr
Gnas,Htr6,Gnas_Htr6,Gnas - Htr6
Gnas,Pth1r,Gnas_Pth1r,Gnas - Pth1r
Gnas,Lhcgr,Gnas_Lhcgr,Gnas - Lhcgr
Gnas,Gcgr,Gnas_Gcgr,Gnas - Gcgr
Sema3f,Nrp1,Sema3f_Nrp1,Sema3f - Nrp1
Sema3f,Nrp2,Sema3f_Nrp2,Sema3f - Nrp2
Sema3f,Plxna3,Sema3f_Plxna3,Sema3f - Plxna3
Prl7b1,Prlr,Prl7b1_Prlr,Prl7b1 - Prlr
Prl3d2,Prlr,Prl3d2_Prlr,Prl3d2 - Prlr
Prl3d1,Prlr,Prl3d1_Prlr,Prl3d1 - Prlr
Hmgb1,Tlr2,Hmgb1_Tlr2,Hmgb1 - Tlr2
Hmgb1,Itgav,Hmgb1_Itgav,Hmgb1 - Itgav
Hmgb1,Itgam,Hmgb1_Itgam,Hmgb1 - Itgam
Hmgb1,Tlr9,Hmgb1_Tlr9,Hmgb1 - Tlr9
Hmgb1,Tlr4,Hmgb1_Tlr4,Hmgb1 - Tlr4
Hmgb1,Cxcr4,Hmgb1_Cxcr4,Hmgb1 - Cxcr4
Hmgb1,Thbd,Hmgb1_Thbd,Hmgb1 - Thbd
Hmgb1,Ager,Hmgb1_Ager,Hmgb1 - Ager
Hmgb1,Havcr2,Hmgb1_Havcr2,Hmgb1 - Havcr2
Hmgb1,Itgb3,Hmgb1_Itgb3,Hmgb1 - Itgb3
Hmgb1,Ly96,Hmgb1_Ly96,Hmgb1 - Ly96
Hmgb1,Tlr1,Hmgb1_Tlr1,Hmgb1 - Tlr1
Lefty2,Acvr2b,Lefty2_Acvr2b,Lefty2 - Acvr2b
Lefty2,Acvr2a,Lefty2_Acvr2a,Lefty2 - Acvr2a
Lefty2,Acvr1b,Lefty2_Acvr1b,Lefty2 - Acvr1b
Tnfsf18,Tnfrsf18,Tnfsf18_Tnfrsf18,Tnfsf18 - Tnfrsf18
Icam1,Itgav,Icam1_Itgav,Icam1 - Itgav
Icam1,Itgam,Icam1_Itgam,Icam1 - Itgam
Icam1,Itgal,Icam1_Itgal,Icam1 - Itgal
Icam1,Ahr,Icam1_Ahr,Icam1 - Ahr
Icam1,Itgb2,Icam1_Itgb2,Icam1 - Itgb2
Icam1,Muc1,Icam1_Muc1,Icam1 - Muc1
Icam1,Spn,Icam1_Spn,Icam1 - Spn
Col4a4,Itgb1,Col4a4_Itgb1,Col4a4 - Itgb1
Col4a4,Cd93,Col4a4_Cd93,Col4a4 - Cd93
Col3a1,Itgb1,Col3a1_Itgb1,Col3a1 - Itgb1
Col3a1,Mag,Col3a1_Mag,Col3a1 - Mag
Col3a1,Ddr2,Col3a1_Ddr2,Col3a1 - Ddr2
Gng5,Kcnj6,Gng5_Kcnj6,Gng5 - Kcnj6
Sema3g,Nrp2,Sema3g_Nrp2,Sema3g - Nrp2
Sema3g,Plxna4,Sema3g_Plxna4,Sema3g - Plxna4
Prl6a1,Prlr,Prl6a1_Prlr,Prl6a1 - Prlr
Lama3,Itgb4,Lama3_Itgb4,Lama3 - Itgb4
Lama2,Itgb1,Lama2_Itgb1,Lama2 - Itgb1
Lama2,Itga7,Lama2_Itga7,Lama2 - Itga7
Lama2,Itgb4,Lama2_Itgb4,Lama2 - Itgb4
Lama2,Itga2,Lama2_Itga2,Lama2 - Itga2
Ccl26,Ccr2,Ccl26_Ccr2,Ccl26 - Ccr2
Ccl26,Ccr3,Ccl26_Ccr3,Ccl26 - Ccr3
Ccl26,Cx3cr1,Ccl26_Cx3cr1,Ccl26 - Cx3cr1
Il11,Il6st,Il11_Il6st,Il11 - Il6st
Il11,Il11ra1,Il11_Il11ra1,Il11 - Il11ra1
Ccl21a,Ackr2,Ccl21a_Ackr2,Ccl21a - Ackr2
Ccl21a,Cxcr3,Ccl21a_Cxcr3,Ccl21a - Cxcr3
Ccl21a,Ccr7,Ccl21a_Ccr7,Ccl21a - Ccr7
Fgf14,Fgfr1,Fgf14_Fgfr1,Fgf14 - Fgfr1
Fgf14,Fgfr4,Fgf14_Fgfr4,Fgf14 - Fgfr4
Fgf14,Fgfr2,Fgf14_Fgfr2,Fgf14 - Fgfr2
Fgf14,Fgfr3,Fgf14_Fgfr3,Fgf14 - Fgfr3
Prl7a1,Prlr,Prl7a1_Prlr,Prl7a1 - Prlr
Gng3,Kcnj6,Gng3_Kcnj6,Gng3 - Kcnj6
Il22,Il22ra1,Il22_Il22ra1,Il22 - Il22ra1
Il22,Il22ra2,Il22_Il22ra2,Il22 - Il22ra2
Ccl21d,Cxcr3,Ccl21d_Cxcr3,Ccl21d - Cxcr3
Ccl21d,Ccr7,Ccl21d_Ccr7,Ccl21d - Ccr7
Prl2c3,Prlr,Prl2c3_Prlr,Prl2c3 - Prlr
Fyn,Thy1,Fyn_Thy1,Fyn - Thy1
Fyn,Cd244a,Fyn_Cd244a,Fyn - Cd244a
Fyn,Spn,Fyn_Spn,Fyn - Spn
Fgf12,Fgfr1,Fgf12_Fgfr1,Fgf12 - Fgfr1
Fgf12,Fgfr4,Fgf12_Fgfr4,Fgf12 - Fgfr4
Fgf12,Fgfr2,Fgf12_Fgfr2,Fgf12 - Fgfr2
Fgf12,Fgfr3,Fgf12_Fgfr3,Fgf12 - Fgfr3
Selplg,Sell,Selplg_Sell,Selplg - Sell
Selplg,Cxcr2,Selplg_Cxcr2,Selplg - Cxcr2
Selplg,Selp,Selplg_Selp,Selplg - Selp
Selplg,Vsir,Selplg_Vsir,Selplg - Vsir
Selplg,Sele,Selplg_Sele,Selplg - Sele
Psen1,Ephb2,Psen1_Ephb2,Psen1 - Ephb2
Psen1,Notch1,Psen1_Notch1,Psen1 - Notch1
Psen1,Notch3,Psen1_Notch3,Psen1 - Notch3
Psen1,Notch2,Psen1_Notch2,Psen1 - Notch2
Psen1,Notch4,Psen1_Notch4,Psen1 - Notch4
Psen1,Erbb4,Psen1_Erbb4,Psen1 - Erbb4
Psen1,Ncstn,Psen1_Ncstn,Psen1 - Ncstn
Psen1,Nectin1,Psen1_Nectin1,Psen1 - Nectin1
Sema6d,Plxna4,Sema6d_Plxna4,Sema6d - Plxna4
Sema6d,Plxna1,Sema6d_Plxna1,Sema6d - Plxna1
Sema6d,Kdr,Sema6d_Kdr,Sema6d - Kdr
Sema6d,Nrcam,Sema6d_Nrcam,Sema6d - Nrcam
Sema6d,Trem2,Sema6d_Trem2,Sema6d - Trem2
Sema6d,Tyrobp,Sema6d_Tyrobp,Sema6d - Tyrobp
Pla2g5,Pla2r1,Pla2g5_Pla2r1,Pla2g5 - Pla2r1
Sema3b,Nrp1,Sema3b_Nrp1,Sema3b - Nrp1
Sema3b,Nrp2,Sema3b_Nrp2,Sema3b - Nrp2
Sema3b,Plxna1,Sema3b_Plxna1,Sema3b - Plxna1
Fgf11,Fgfr1,Fgf11_Fgfr1,Fgf11 - Fgfr1
Fgf11,Fgfr4,Fgf11_Fgfr4,Fgf11 - Fgfr4
Fgf11,Fgfr2,Fgf11_Fgfr2,Fgf11 - Fgfr2
Fgf11,Fgfr3,Fgf11_Fgfr3,Fgf11 - Fgfr3
Gcg,Dpp4,Gcg_Dpp4,Gcg - Dpp4
Gcg,Glp1r,Gcg_Glp1r,Gcg - Glp1r
Gcg,Gcgr,Gcg_Gcgr,Gcg - Gcgr
Gcg,Glp2r,Gcg_Glp2r,Gcg - Glp2r
Btla,Tnfrsf14,Btla_Tnfrsf14,Btla - Tnfrsf14
Rtn4,Rtn4r,Rtn4_Rtn4r,Rtn4 - Rtn4r
Rtn4,Rtn4rl2,Rtn4_Rtn4rl2,Rtn4 - Rtn4rl2
Rtn4,Ngfr,Rtn4_Ngfr,Rtn4 - Ngfr
Rtn4,S1pr2,Rtn4_S1pr2,Rtn4 - S1pr2
Rtn4,Lingo1,Rtn4_Lingo1,Rtn4 - Lingo1
Rtn4,Cntnap1,Rtn4_Cntnap1,Rtn4 - Cntnap1
Nxph2,Nrxn1,Nxph2_Nrxn1,Nxph2 - Nrxn1
Prl2b1,Prlr,Prl2b1_Prlr,Prl2b1 - Prlr
Fgf3,Fgfr1,Fgf3_Fgfr1,Fgf3 - Fgfr1
Fgf3,Fgfr2,Fgf3_Fgfr2,Fgf3 - Fgfr2
Fgf3,Fgfr3,Fgf3_Fgfr3,Fgf3 - Fgfr3
Cd160,Tnfrsf14,Cd160_Tnfrsf14,Cd160 - Tnfrsf14
Sema6c,Plxna1,Sema6c_Plxna1,Sema6c - Plxna1
Lgals9,Cd40,Lgals9_Cd40,Lgals9 - Cd40
Lgals9,Havcr2,Lgals9_Havcr2,Lgals9 - Havcr2
Apoc1,Vldlr,Apoc1_Vldlr,Apoc1 - Vldlr
Ntn1,Dcc,Ntn1_Dcc,Ntn1 - Dcc
Ntn1,Adora2b,Ntn1_Adora2b,Ntn1 - Adora2b
Ntn1,Neo1,Ntn1_Neo1,Ntn1 - Neo1
Ntn1,Robo3,Ntn1_Robo3,Ntn1 - Robo3
Ntn1,Unc5d,Ntn1_Unc5d,Ntn1 - Unc5d
Ntn1,Unc5a,Ntn1_Unc5a,Ntn1 - Unc5a
Ntn1,Mcam,Ntn1_Mcam,Ntn1 - Mcam
Ntn1,Unc5b,Ntn1_Unc5b,Ntn1 - Unc5b
Ntn1,Unc5c,Ntn1_Unc5c,Ntn1 - Unc5c
Wnt7b,Lrp5,Wnt7b_Lrp5,Wnt7b - Lrp5
Wnt7b,Fzd1,Wnt7b_Fzd1,Wnt7b - Fzd1
Wnt7b,Fzd3,Wnt7b_Fzd3,Wnt7b - Fzd3
Wnt7b,Fzd7,Wnt7b_Fzd7,Wnt7b - Fzd7
Wnt7b,Fzd4,Wnt7b_Fzd4,Wnt7b - Fzd4
Wnt7b,Fzd10,Wnt7b_Fzd10,Wnt7b - Fzd10
Wnt7b,Adgra2,Wnt7b_Adgra2,Wnt7b - Adgra2
Wnt7b,Celsr3,Wnt7b_Celsr3,Wnt7b - Celsr3
Vcan,Egfr,Vcan_Egfr,Vcan - Egfr
